"Date","Avant.Visites","Apres.Visites","Chaine","Heure","GRP","BudgetNet","Format","weekday","nthweek","month"
2014-02-14,182,175,"Teva","14",0.05,113.4,20,5,6,2
2014-02-14,127,1035,"M6","15",4.91,1195.56,20,5,6,2
2014-02-14,283,178,"SerieClub","15",0.14,24.4,20,5,6,2
2014-02-14,159,194,"SerieClub","15",0.13,26,20,5,6,2
2014-02-14,172,176,"SerieClub","17",0.11,51.8,20,5,6,2
2014-02-14,218,310,"M6","17",2.24,533.52,12,5,6,2
2014-02-14,212,173,"SerieClub","17",0.12,40,12,5,6,2
2014-02-14,138,678,"M6","19",5.47,1292.76,12,5,6,2
2014-02-14,240,968,"M6","20",10.35,4309.2,12,5,6,2
2014-02-14,164,261,"Teva","21",0.17,127.68,12,5,6,2
2014-02-14,139,351,"Teva","22",0.18,142.5,12,5,6,2
2014-02-14,150,1340,"M6","22",8.99,5130,12,5,6,2
2014-02-14,128,109,"SerieClub","22",0.08,24,12,5,6,2
2014-02-14,83,119,"SerieClub","23",0.11,35.6,20,5,6,2
2014-02-14,81,88,"ParisPremiere","23",0.31,102.06,20,5,6,2
2014-02-14,48,57,"ParisPremiere","24",0.2,72.96,12,5,6,2
2014-02-14,34,75,"M6","25",0.1,539.46,20,5,6,2
2014-02-15,120,126,"SerieClub","9",0.08,13.6,12,6,6,2
2014-02-15,125,126,"SerieClub","9",0.1,22.6,20,6,6,2
2014-02-15,159,164,"SerieClub","10",0.09,32.4,20,6,6,2
2014-02-15,137,148,"SerieClub","10",0.09,32.4,20,6,6,2
2014-02-15,217,284,"M6","11",1.09,205.2,12,6,6,2
2014-02-15,169,517,"M6","12",0.74,699.84,20,6,6,2
2014-02-15,119,121,"SerieClub","12",0.03,17.8,20,6,6,2
2014-02-15,91,223,"Teva","12",0.1,108.54,20,6,6,2
2014-02-15,144,169,"Teva","13",0.1,108.54,20,6,6,2
2014-02-15,118,123,"SerieClub","13",0.03,14.8,12,6,6,2
2014-02-15,116,188,"Teva","13",0.09,78.66,12,6,6,2
2014-02-15,118,136,"ParisPremiere","14",0.14,63.18,20,6,6,2
2014-02-15,130,516,"M6","14",1.41,666.9,12,6,6,2
2014-02-15,269,420,"Teva","15",0.09,118.26,20,6,6,2
2014-02-15,200,253,"Teva","15",0.09,83.22,12,6,6,2
2014-02-15,204,180,"Teva","16",0.09,79.38,20,6,6,2
2014-02-15,184,189,"ParisPremiere","17",0.15,51.3,12,6,6,2
2014-02-15,224,215,"ParisPremiere","18",0.1,60.42,12,6,6,2
2014-02-15,202,718,"M6","18",3.82,882.36,12,6,6,2
2014-02-15,201,191,"ParisPremiere","18",0.09,68.4,12,6,6,2
2014-02-15,207,141,"SerieClub","19",0.12,42.2,12,6,6,2
2014-02-15,134,178,"ParisPremiere","19",0.1,72.96,12,6,6,2
2014-02-15,130,171,"ParisPremiere","20",0.1,87.78,12,6,6,2
2014-02-15,110,176,"SerieClub","20",0.11,60.4,12,6,6,2
2014-02-15,178,169,"SerieClub","20",0.07,54.8,12,6,6,2
2014-02-15,500,915,"M6","21",7.22,2565,12,6,6,2
2014-02-15,80,115,"ParisPremiere","22",0.19,109.44,12,6,6,2
2014-02-15,356,440,"M6","22",6.13,1744.2,12,6,6,2
2014-02-15,95,112,"SerieClub","23",0.01,42.2,12,6,6,2
2014-02-16,23,22,"ParisPremiere","7",0,4.86,20,0,6,2
2014-02-16,70,132,"Teva","8",0.1,56.7,20,0,6,2
2014-02-16,111,143,"M6","9",0.45,41.04,12,0,6,2
2014-02-16,144,170,"SerieClub","9",0.06,26,20,0,6,2
2014-02-16,164,197,"Teva","10",0.22,54.72,12,0,6,2
2014-02-16,154,275,"Teva","10",0.19,81,20,0,6,2
2014-02-16,167,219,"Teva","11",0.22,92.34,20,0,6,2
2014-02-16,121,140,"SerieClub","12",0.04,21,20,0,6,2
2014-02-16,134,155,"ParisPremiere","12",0.08,63.18,20,0,6,2
2014-02-16,103,181,"Teva","13",0.07,111.78,20,0,6,2
2014-02-16,108,118,"SerieClub","13",0.05,21,20,0,6,2
2014-02-16,108,125,"ParisPremiere","13",0.19,61.56,12,0,6,2
2014-02-16,130,228,"Teva","13",0.11,106.92,20,0,6,2
2014-02-16,181,178,"Teva","14",0.1,83.22,12,0,6,2
2014-02-16,191,156,"ParisPremiere","15",0.25,149.04,20,0,6,2
2014-02-16,175,1778,"M6","15",4.53,1530.9,20,0,6,2
2014-02-16,204,222,"ParisPremiere","16",0.21,79.38,20,0,6,2
2014-02-16,521,1410,"M6","17",2.85,1436.4,12,0,6,2
2014-02-16,239,241,"ParisPremiere","18",0.37,77.52,12,0,6,2
2014-02-16,243,1977,"M6","18",5.36,1539,12,0,6,2
2014-02-16,323,333,"Teva","18",0.1,59.28,12,0,6,2
2014-02-16,284,230,"SerieClub","18",0.09,68.4,12,0,6,2
2014-02-16,219,235,"Teva","19",0.09,66.12,12,0,6,2
2014-02-16,182,217,"SerieClub","19",0.13,75.2,12,0,6,2
2014-02-16,190,747,"M6","19",4.29,1744.2,12,0,6,2
2014-02-16,223,235,"ParisPremiere","20",0.18,68.4,12,0,6,2
2014-02-16,227,206,"SerieClub","20",0.1,69.6,12,0,6,2
2014-02-16,461,993,"M6","20",4.02,2770.2,12,0,6,2
2014-02-16,227,176,"SerieClub","21",0.05,55.8,12,0,6,2
2014-02-16,160,117,"SerieClub","21",0.07,40,12,0,6,2
2014-02-16,123,113,"ParisPremiere","21",0.18,82.08,12,0,6,2
2014-02-16,110,126,"SerieClub","22",0.08,61.6,20,0,6,2
2014-02-16,91,84,"SerieClub","22",0.07,56.8,20,0,6,2
2014-02-17,64,71,"SerieClub","8",0.03,6.8,12,1,7,2
2014-02-17,85,93,"SerieClub","9",0.04,26,20,1,7,2
2014-02-17,120,119,"SerieClub","10",0.07,11.4,12,1,7,2
2014-02-17,124,103,"SerieClub","11",0.05,27.6,20,1,7,2
2014-02-17,106,105,"SerieClub","11",0.07,16.2,20,1,7,2
2014-02-17,118,107,"Teva","12",0.05,213.84,20,1,7,2
2014-02-17,365,421,"M6","12",1.8,1020.6,20,1,7,2
2014-02-17,190,202,"Teva","13",0.08,244.62,20,1,7,2
2014-02-17,106,124,"SerieClub","13",0.03,21.6,12,1,7,2
2014-02-17,135,128,"Teva","14",0.12,72.96,12,1,7,2
2014-02-17,115,107,"SerieClub","14",0.04,45.4,20,1,7,2
2014-02-17,138,1224,"M6","14",4.92,1108.08,20,1,7,2
2014-02-17,215,634,"M6","15",4.19,574.56,12,1,7,2
2014-02-17,212,161,"SerieClub","16",0.15,36.4,12,1,7,2
2014-02-17,152,531,"M6","18",2.3,902.88,12,1,7,2
2014-02-17,227,224,"Teva","18",0.01,85.5,12,1,7,2
2014-02-17,155,156,"ParisPremiere","18",0.2,63.84,12,1,7,2
2014-02-17,220,601,"M6","18",4.41,1128.6,12,1,7,2
2014-02-17,189,208,"Teva","18",0,104.88,12,1,7,2
2014-02-17,131,135,"ParisPremiere","19",0.19,71.82,12,1,7,2
2014-02-17,374,463,"M6","19",4.14,1333.8,12,1,7,2
2014-02-17,155,124,"ParisPremiere","19",0.13,64.98,12,1,7,2
2014-02-17,163,178,"ParisPremiere","19",0.09,78.66,12,1,7,2
2014-02-17,455,826,"M6","20",9.03,4309.2,12,1,7,2
2014-02-17,423,257,"Teva","20",0.01,118.56,12,1,7,2
2014-02-17,541,936,"M6","20",5.82,4104,12,1,7,2
2014-02-17,137,152,"ParisPremiere","21",0.12,92.34,12,1,7,2
2014-02-17,120,192,"Teva","21",0.28,204.06,12,1,7,2
2014-02-17,70,61,"ParisPremiere","23",0.1,110.16,20,1,7,2
2014-02-17,43,248,"M6","24",0.8,524.88,20,1,7,2
2014-02-18,87,105,"SerieClub","8",0.05,14.6,20,2,7,2
2014-02-18,142,642,"M6","10",0.08,262.44,20,2,7,2
2014-02-18,136,213,"Teva","11",0.03,102.06,20,2,7,2
2014-02-18,148,343,"M6","11",0.54,277.02,12,2,7,2
2014-02-18,107,656,"M6","12",0.9,1020.6,20,2,7,2
2014-02-18,282,479,"M6","12",1.61,874.8,20,2,7,2
2014-02-18,154,216,"Teva","13",0.05,270.54,20,2,7,2
2014-02-18,145,636,"M6","13",2.54,1253.88,20,2,7,2
2014-02-18,183,274,"Teva","13",0.06,241.38,20,2,7,2
2014-02-18,158,135,"SerieClub","14",0.06,27.6,20,2,7,2
2014-02-18,116,161,"ParisPremiere","14",0.29,64.8,20,2,7,2
2014-02-18,137,107,"SerieClub","14",0.08,35.6,20,2,7,2
2014-02-18,153,165,"Teva","15",0.08,69.54,12,2,7,2
2014-02-18,146,139,"Teva","16",0.09,82.62,20,2,7,2
2014-02-18,145,151,"SerieClub","16",0.11,30.8,20,2,7,2
2014-02-18,154,131,"SerieClub","17",0.14,42.2,20,2,7,2
2014-02-18,151,161,"Teva","17",0,66.42,20,2,7,2
2014-02-18,169,146,"ParisPremiere","18",0.15,45.6,12,2,7,2
2014-02-18,111,129,"ParisPremiere","19",0.16,39.9,12,2,7,2
2014-02-18,138,536,"M6","19",3.69,1333.8,12,2,7,2
2014-02-18,159,156,"ParisPremiere","19",0.14,61.56,12,2,7,2
2014-02-18,127,112,"SerieClub","19",0.1,42.2,12,2,7,2
2014-02-18,231,241,"SerieClub","20",0.08,37.6,12,2,7,2
2014-02-18,165,174,"ParisPremiere","21",0.38,153.9,20,2,7,2
2014-02-18,154,166,"Teva","21",0.19,292.98,12,2,7,2
2014-02-18,118,119,"ParisPremiere","22",0.32,87.78,12,2,7,2
2014-02-18,211,951,"M6","22",4.3,3078,12,2,7,2
2014-02-18,130,127,"ParisPremiere","22",0.25,134.46,20,2,7,2
2014-02-18,144,139,"Teva","22",0.09,169.86,12,2,7,2
2014-02-18,96,93,"SerieClub","23",0.08,30.8,12,2,7,2
2014-02-18,47,190,"M6","24",1.41,574.56,12,2,7,2
2014-02-19,67,85,"SerieClub","8",0.03,11.4,20,3,7,2
2014-02-19,83,92,"SerieClub","9",0.06,21,20,3,7,2
2014-02-19,99,129,"Teva","11",0.04,113.4,20,3,7,2
2014-02-19,124,113,"SerieClub","11",0.05,11.4,20,3,7,2
2014-02-19,212,261,"M6","12",0.87,718.2,12,3,7,2
2014-02-19,165,175,"Teva","13",0.06,139.32,20,3,7,2
2014-02-19,481,638,"M6","14",3.87,1253.88,20,3,7,2
2014-02-19,163,167,"ParisPremiere","14",0.33,61.56,12,3,7,2
2014-02-19,160,169,"Teva","14",0.07,98.04,12,3,7,2
2014-02-19,159,182,"ParisPremiere","14",0.36,76.14,20,3,7,2
2014-02-19,153,154,"SerieClub","15",0.16,37.6,12,3,7,2
2014-02-19,250,733,"M6","15",2.51,758.16,20,3,7,2
2014-02-19,155,192,"ParisPremiere","16",0.21,38.88,20,3,7,2
2014-02-19,137,171,"SerieClub","16",0.15,47,20,3,7,2
2014-02-19,184,173,"Teva","16",0.08,82.62,20,3,7,2
2014-02-19,166,183,"Teva","17",0.06,44.46,12,3,7,2
2014-02-19,151,531,"M6","18",3.19,902.88,12,3,7,2
2014-02-19,255,171,"SerieClub","18",0.18,45.6,12,3,7,2
2014-02-19,168,747,"M6","18",4.34,1128.6,12,3,7,2
2014-02-19,172,543,"M6","19",4.25,1333.8,12,3,7,2
2014-02-19,164,168,"ParisPremiere","19",0.13,66.12,12,3,7,2
2014-02-19,156,148,"ParisPremiere","19",0.14,96.9,12,3,7,2
2014-02-19,481,258,"Teva","20",0.02,117.42,12,3,7,2
2014-02-19,190,1581,"M6","20",9.33,4924.8,12,3,7,2
2014-02-19,210,1093,"M6","20",5.75,4104,12,3,7,2
2014-02-19,196,243,"Teva","21",0.17,165.3,12,3,7,2
2014-02-19,142,131,"SerieClub","22",0.1,25,12,3,7,2
2014-02-19,101,84,"SerieClub","22",0.1,40.6,20,3,7,2
2014-02-19,107,176,"Teva","22",0.15,153.9,20,3,7,2
2014-02-20,89,113,"SerieClub","8",0.03,11.4,20,4,7,2
2014-02-20,128,114,"SerieClub","9",0.06,14.6,20,4,7,2
2014-02-20,116,133,"SerieClub","9",0.06,12.6,12,4,7,2
2014-02-20,122,662,"M6","10",0.28,262.44,20,4,7,2
2014-02-20,88,145,"Teva","12",0.06,223.56,20,4,7,2
2014-02-20,265,465,"M6","12",1.1,1020.6,20,4,7,2
2014-02-20,140,691,"M6","13",3.11,1253.88,20,4,7,2
2014-02-20,133,1043,"M6","14",4.43,1108.08,20,4,7,2
2014-02-20,134,171,"Teva","14",0.06,79.38,20,4,7,2
2014-02-20,150,175,"SerieClub","16",0.12,47,20,4,7,2
2014-02-20,150,754,"M6","16",2.68,729,20,4,7,2
2014-02-20,145,147,"SerieClub","17",0.14,35.4,12,4,7,2
2014-02-20,161,173,"Teva","17",0,36.48,12,4,7,2
2014-02-20,153,132,"SerieClub","18",0.2,44.4,12,4,7,2
2014-02-20,271,390,"M6","18",3.16,902.88,12,4,7,2
2014-02-20,252,155,"ParisPremiere","18",0.17,37.62,12,4,7,2
2014-02-20,157,143,"ParisPremiere","19",0.19,28.5,12,4,7,2
2014-02-20,114,721,"M6","19",4.2,1333.8,12,4,7,2
2014-02-20,282,203,"Teva","19",0,109.44,12,4,7,2
2014-02-20,123,164,"ParisPremiere","20",0.1,102.6,12,4,7,2
2014-02-20,163,1061,"M6","20",8.31,4309.2,12,4,7,2
2014-02-20,121,136,"Teva","22",0.13,173.34,20,4,7,2
2014-02-20,56,78,"ParisPremiere","23",0.33,268.92,20,4,7,2
2014-02-20,60,545,"M6","23",3.17,1749.6,20,4,7,2
2014-02-20,43,47,"ParisPremiere","24",0.35,167.58,12,4,7,2
2014-02-21,61,78,"ParisPremiere","7",0,4.86,20,5,7,2
2014-02-21,80,98,"Teva","8",0.03,24.3,20,5,7,2
2014-02-21,98,148,"SerieClub","10",0.04,14.6,20,5,7,2
2014-02-21,250,287,"M6","10",0.11,262.44,20,5,7,2
2014-02-21,131,147,"Teva","11",0.05,77.52,12,5,7,2
2014-02-21,119,123,"Teva","11",0.03,187.92,20,5,7,2
2014-02-21,123,407,"M6","12",0.85,845.64,20,5,7,2
2014-02-21,111,782,"M6","13",2.85,1253.88,20,5,7,2
2014-02-21,187,134,"SerieClub","13",0.05,16.2,20,5,7,2
2014-02-21,135,127,"SerieClub","15",0.13,26,20,5,7,2
2014-02-21,160,766,"M6","15",2.85,758.16,20,5,7,2
2014-02-21,112,112,"SerieClub","18",0.07,29.6,12,5,7,2
2014-02-21,116,108,"ParisPremiere","19",0.14,49.02,12,5,7,2
2014-02-21,235,149,"SerieClub","19",0.07,29.6,12,5,7,2
2014-02-21,121,172,"Teva","20",0,99.18,12,5,7,2
2014-02-21,168,171,"SerieClub","20",0.05,37.6,12,5,7,2
2014-02-21,158,234,"Teva","21",0.17,127.68,12,5,7,2
2014-02-21,184,119,"SerieClub","21",0.07,19.4,12,5,7,2
2014-02-21,113,101,"SerieClub","22",0.11,25,12,5,7,2
2014-02-21,96,122,"Teva","23",0.14,64.98,12,5,7,2
2014-02-21,71,75,"ParisPremiere","23",0.31,71.82,12,5,7,2
2014-02-22,98,106,"Teva","10",0.03,54.72,12,6,7,2
2014-02-22,91,135,"SerieClub","10",0.08,30.8,20,6,7,2
2014-02-22,110,113,"ParisPremiere","10",0.03,35.64,20,6,7,2
2014-02-22,91,296,"M6","11",0.51,262.44,20,6,7,2
2014-02-22,110,165,"Teva","11",0.09,92.34,20,6,7,2
2014-02-22,82,98,"Teva","11",0.1,76.38,12,6,7,2
2014-02-22,91,90,"ParisPremiere","12",0.1,51.84,20,6,7,2
2014-02-22,85,447,"M6","12",0.82,583.2,20,6,7,2
2014-02-22,93,101,"SerieClub","12",0.03,17.8,20,6,7,2
2014-02-22,108,202,"Teva","13",0.09,69.54,12,6,7,2
2014-02-22,151,180,"Teva","14",0.1,106.92,20,6,7,2
2014-02-22,143,110,"ParisPremiere","14",0.14,63.18,20,6,7,2
2014-02-22,102,127,"SerieClub","14",0.03,40.6,20,6,7,2
2014-02-22,112,109,"Teva","15",0.09,118.26,20,6,7,2
2014-02-22,97,106,"SerieClub","15",0.02,34.2,12,6,7,2
2014-02-22,117,730,"M6","16",2.29,1093.5,20,6,7,2
2014-02-22,148,148,"Teva","16",0.09,79.38,20,6,7,2
2014-02-22,153,131,"SerieClub","16",0.03,34,20,6,7,2
2014-02-22,179,823,"M6","18",3.31,984.96,12,6,7,2
2014-02-22,133,146,"ParisPremiere","18",0.09,68.4,12,6,7,2
2014-02-22,136,126,"SerieClub","19",0.15,44.4,12,6,7,2
2014-02-22,124,137,"ParisPremiere","19",0.1,72.96,12,6,7,2
2014-02-22,119,114,"Teva","20",0.06,70.68,12,6,7,2
2014-02-22,116,98,"SerieClub","20",0.11,60.4,12,6,7,2
2014-02-22,106,123,"ParisPremiere","20",0.19,121.98,12,6,7,2
2014-02-22,89,85,"SerieClub","21",0.02,37.6,12,6,7,2
2014-02-22,92,119,"Teva","21",0.2,132.24,12,6,7,2
2014-02-22,405,564,"M6","21",4.71,2667.6,12,6,7,2
2014-02-22,122,108,"SerieClub","21",0.01,33,12,6,7,2
2014-02-22,74,94,"Teva","22",0.19,137.94,12,6,7,2
2014-02-22,117,121,"SerieClub","22",0,40,12,6,7,2
2014-02-22,92,81,"SerieClub","22",0.01,42.2,12,6,7,2
2014-02-22,83,615,"M6","22",4.27,1949.4,12,6,7,2
2014-02-22,90,86,"Teva","23",0.18,77.52,12,6,7,2
2014-02-23,19,36,"Teva","7",0.02,3.42,12,0,7,2
2014-02-23,103,133,"Teva","9",0.1,56.7,20,0,7,2
2014-02-23,106,115,"SerieClub","10",0.06,27.6,20,0,7,2
2014-02-23,119,247,"Teva","10",0.19,81,20,0,7,2
2014-02-23,140,131,"ParisPremiere","11",0,79.38,20,0,7,2
2014-02-23,135,175,"Teva","11",0.22,64.98,12,0,7,2
2014-02-23,118,139,"ParisPremiere","11",0.02,76.14,20,0,7,2
2014-02-23,110,125,"ParisPremiere","12",0.06,89.1,20,0,7,2
2014-02-23,80,98,"SerieClub","13",0.02,13.6,12,0,7,2
2014-02-23,90,121,"Teva","14",0.11,75.24,12,0,7,2
2014-02-23,365,1074,"M6","14",4.86,1968.3,20,0,7,2
2014-02-23,124,149,"ParisPremiere","14",0.27,106.92,20,0,7,2
2014-02-23,152,168,"Teva","14",0.1,83.22,12,0,7,2
2014-02-23,99,931,"M6","15",4.76,1077.3,12,0,7,2
2014-02-23,113,148,"Teva","15",0.1,129.6,20,0,7,2
2014-02-23,134,140,"SerieClub","16",0.03,29.2,20,0,7,2
2014-02-23,136,169,"Teva","16",0.09,115.02,20,0,7,2
2014-02-23,140,133,"SerieClub","16",0.03,20.6,12,0,7,2
2014-02-23,143,963,"M6","17",3.01,1312.2,20,0,7,2
2014-02-23,207,1128,"M6","17",4.76,1497.96,12,0,7,2
2014-02-23,194,192,"SerieClub","18",0.08,45.4,20,0,7,2
2014-02-23,195,1174,"M6","18",5.34,1641.6,12,0,7,2
2014-02-23,207,173,"SerieClub","18",0.09,55.8,12,0,7,2
2014-02-23,117,154,"SerieClub","19",0.09,68.4,12,0,7,2
2014-02-23,185,184,"SerieClub","19",0.13,75.2,12,0,7,2
2014-02-23,162,193,"ParisPremiere","20",0.24,118.56,12,0,7,2
2014-02-23,155,167,"SerieClub","20",0.14,82,12,0,7,2
2014-02-23,513,1002,"M6","20",6.32,3898.8,12,0,7,2
2014-02-23,233,271,"ParisPremiere","20",0.18,68.4,12,0,7,2
2014-02-23,247,198,"SerieClub","20",0.1,69.6,12,0,7,2
2014-02-23,185,147,"SerieClub","21",0.05,55.8,12,0,7,2
2014-02-23,163,354,"Teva","21",0.39,132.24,12,0,7,2
2014-02-23,235,165,"ParisPremiere","21",0.17,85.5,12,0,7,2
2014-02-23,158,127,"SerieClub","21",0.07,40,12,0,7,2
2014-02-23,139,138,"SerieClub","22",0.08,43.4,12,0,7,2
2014-02-23,92,127,"SerieClub","22",0.07,40,12,0,7,2
2014-02-23,114,176,"Teva","22",0.23,96.9,12,0,7,2
2014-02-23,76,76,"ParisPremiere","23",0.15,53.58,12,0,7,2
2014-03-09,58,165,"M6","10",0.51,194.94,12,0,9,3
2014-03-09,52,588,"M6","14",5.04,1692.9,12,0,9,3
2014-03-09,53,693,"M6","15",2.79,1866.24,20,0,9,3
2014-03-09,88,536,"M6","17",2.09,1210.68,12,0,9,3
2014-03-09,109,1556,"M6","18",4.38,2624.4,20,0,9,3
2014-03-10,73,216,"M6","11",0.5,466.56,20,1,10,3
2014-03-10,68,476,"M6","13",3.72,1545.48,20,1,10,3
2014-03-10,80,411,"M6","14",5.65,1077.3,12,1,10,3
2014-03-10,102,673,"M6","18",3.91,1333.8,12,1,10,3
2014-03-10,96,643,"M6","20",10.17,4924.8,12,1,10,3
2014-03-10,98,1420,"M6","20",7.24,5130,12,1,10,3
2014-03-11,83,165,"M6","10",0.23,116.64,20,2,10,3
2014-03-11,89,833,"M6","14",5.49,1530.9,20,2,10,3
2014-03-11,109,549,"M6","15",2.92,976.86,20,2,10,3
2014-03-11,98,772,"M6","16",2.25,1399.68,20,2,10,3
2014-03-11,123,1327,"M6","17",2.54,1749.6,20,2,10,3
2014-03-11,156,580,"M6","18",2.18,1530.9,20,2,10,3
2014-03-11,90,610,"M6","20",8.87,4924.8,12,2,10,3
2014-03-12,99,512,"M6","14",4.07,1530.9,20,3,10,3
2014-03-12,122,1289,"M6","17",2.75,1749.6,20,3,10,3
2014-03-12,156,755,"M6","18",2.84,1530.9,20,3,10,3
2014-03-12,112,797,"M6","18",4.23,1333.8,12,3,10,3
2014-03-12,96,419,"M6","19",3.56,1641.6,12,3,10,3
2014-03-12,139,1195,"M6","20",7.6,4924.8,12,3,10,3
2014-03-12,138,1134,"M6","21",4.89,4104,12,3,10,3
2014-03-13,107,167,"M6","10",0,116.64,20,4,10,3
2014-03-13,103,227,"M6","11",0.33,328.32,12,4,10,3
2014-03-13,66,184,"M6","12",0.77,595.08,12,4,10,3
2014-03-13,73,451,"M6","13",2.56,1545.48,20,4,10,3
2014-03-13,108,562,"M6","14",3.59,1530.9,20,4,10,3
2014-03-13,80,1018,"M6","17",2.41,1749.6,20,4,10,3
2014-03-13,82,695,"M6","18",3.58,1333.8,12,4,10,3
2014-03-13,86,447,"M6","19",5.07,1641.6,12,4,10,3
2014-03-13,97,1018,"M6","20",8.73,4924.8,12,4,10,3
2014-03-13,166,749,"M6","20",9.03,5643,12,4,10,3
2014-03-13,70,1422,"M6","22",4.43,4309.2,12,4,10,3
2014-03-14,88,168,"M6","10",0,116.64,20,5,10,3
2014-03-14,71,239,"M6","11",0.46,466.56,20,5,10,3
2014-03-14,57,175,"M6","12",0.81,595.08,12,5,10,3
2014-03-14,98,519,"M6","13",2.79,1087.56,12,5,10,3
2014-03-14,94,693,"M6","14",2.25,1530.9,20,5,10,3
2014-03-14,153,875,"M6","16",1.35,1399.68,20,5,10,3
2014-03-14,182,1234,"M6","17",2.26,1749.6,20,5,10,3
2014-03-14,163,798,"M6","18",2.86,1530.9,20,5,10,3
2014-03-14,123,572,"M6","20",8.32,4514.4,12,5,10,3
2014-03-15,75,185,"M6","10",0.13,116.64,20,6,10,3
2014-03-15,106,428,"M6","11",0.58,256.5,12,6,10,3
2014-03-15,86,416,"M6","16",2.24,872.1,12,6,10,3
2014-03-15,143,477,"M6","17",1.71,1049.76,20,6,10,3
2014-03-15,135,999,"M6","18",1.28,1545.48,20,6,10,3
2014-03-15,107,404,"M6","19",2.88,1239.3,20,6,10,3
2014-03-15,102,1144,"M6","20",5.3,3385.8,12,6,10,3
2014-03-16,82,415,"M6","16",2.72,1282.5,12,0,10,3
2014-03-16,132,1025,"M6","18",4.49,2010.96,12,0,10,3
2014-03-17,74,130,"M6","10",0.09,87.48,20,1,11,3
2014-03-17,73,181,"M6","10",0.09,116.64,20,1,11,3
2014-03-17,70,309,"M6","12",0.57,947.7,20,1,11,3
2014-03-17,90,404,"M6","14",4.9,1077.3,12,1,11,3
2014-03-17,83,376,"M6","15",2.25,976.86,20,1,11,3
2014-03-17,173,404,"M6","15",2.06,636.12,12,1,11,3
2014-03-17,96,845,"M6","16",1.73,1399.68,20,1,11,3
2014-03-17,113,413,"M6","18",3.77,1333.8,12,1,11,3
2014-03-17,91,878,"M6","20",9.18,4924.8,12,1,11,3
2014-03-18,67,157,"M6","10",0.01,116.64,20,2,11,3
2014-03-18,72,452,"M6","13",1.81,1545.48,20,2,11,3
2014-03-18,101,372,"M6","15",1.99,976.86,20,2,11,3
2014-03-18,132,268,"M6","15",1.79,636.12,12,2,11,3
2014-03-18,93,378,"M6","16",1.7,845.64,20,2,11,3
2014-03-18,95,1266,"M6","20",11.91,5643,12,2,11,3
2014-03-19,68,103,"M6","9",0.16,61.56,12,3,11,3
2014-03-19,78,173,"M6","10",0.01,116.64,20,3,11,3
2014-03-19,74,257,"M6","12",1.17,677.16,12,3,11,3
2014-03-19,104,330,"M6","13",3.57,1128.6,12,3,11,3
2014-03-19,90,432,"M6","15",1.9,976.86,20,3,11,3
2014-03-19,129,387,"M6","15",1.42,903.96,20,3,11,3
2014-03-19,121,445,"M6","16",2.02,845.64,20,3,11,3
2014-03-19,85,562,"M6","19",6.33,1846.8,12,3,11,3
2014-03-19,31,468,"M6","23",2.71,2872.8,12,3,11,3
2014-03-20,232,242,"M6","10",0.01,116.64,20,4,11,3
2014-03-20,65,278,"M6","12",0.72,595.08,12,4,11,3
2014-03-20,91,349,"M6","15",2.71,903.96,20,4,11,3
2014-03-20,91,369,"M6","16",3.04,845.64,20,4,11,3
2014-03-20,79,520,"M6","20",9.92,4924.8,12,4,11,3
2014-03-20,76,1130,"M6","21",4.24,4309.2,12,4,11,3
2014-03-21,79,150,"M6","10",0.01,116.64,20,5,11,3
2014-03-21,92,481,"M6","13",3.76,1545.48,20,5,11,3
2014-03-21,112,237,"M6","15",2.43,687.42,12,5,11,3
2014-03-21,163,400,"M6","15",1.72,903.96,20,5,11,3
2014-03-21,89,447,"M6","16",2.27,845.64,20,5,11,3
2014-03-21,89,570,"M6","19",3.93,1231.2,12,5,11,3
2014-03-21,80,583,"M6","19",3.35,2041.2,20,5,11,3
2014-03-21,96,972,"M6","20",9.69,6415.2,20,5,11,3
2014-03-22,96,371,"M6","11",0.31,266.76,12,6,11,3
2014-03-22,68,456,"M6","12",0.21,636.12,12,6,11,3
2014-03-22,125,783,"M6","15",2.95,1458,20,6,11,3
2014-03-22,113,601,"M6","17",1.08,1049.76,20,6,11,3
2014-03-22,89,910,"M6","22",5.93,3207.6,20,6,11,3
2014-03-22,79,495,"M6","22",5.4,2257.2,12,6,11,3
2014-03-23,71,1035,"M6","14",4.43,1968.3,20,0,11,3
2014-03-23,96,1536,"M6","19",7.31,2462.4,12,0,11,3
2014-03-23,127,1037,"M6","20",7.74,3591,12,0,11,3
2014-03-23,55,458,"M6","22",2.9,1487.7,12,0,11,3
2014-03-24,78,112,"M6","9",0.11,61.56,12,1,12,3
2014-03-24,60,243,"M6","12",1.37,962.28,20,1,12,3
2014-03-24,96,669,"M6","14",5.82,1077.3,12,1,12,3
2014-03-25,75,104,"M6","10",0.18,82.08,12,2,12,3
2014-03-25,80,204,"M6","11",0.35,554.04,20,2,12,3
2014-03-25,51,261,"M6","12",1.14,962.28,20,2,12,3
2014-03-25,94,461,"M6","13",4.1,1603.8,20,2,12,3
2014-03-25,72,863,"M6","14",4.69,1530.9,20,2,12,3
2014-03-25,111,860,"M6","16",2.2,1399.68,20,2,12,3
2014-03-25,155,1153,"M6","17",3.72,1749.6,20,2,12,3
2014-03-25,273,779,"M6","17",2.36,1239.3,20,2,12,3
2014-03-25,98,1177,"M6","20",10.71,5643,12,2,12,3
2014-03-26,78,220,"M6","11",0.71,554.04,20,3,12,3
