date,datetime,Visites_by_hour
01/03/2014,01/03/2014 13,11
01/03/2014,01/03/2014 13,10
01/03/2014,01/03/2014 13,14
01/03/2014,01/03/2014 13,4
01/03/2014,01/03/2014 13,12
01/03/2014,01/03/2014 13,9
01/03/2014,01/03/2014 13,9
01/03/2014,01/03/2014 13,11
01/03/2014,01/03/2014 13,7
01/03/2014,01/03/2014 13,10
01/03/2014,01/03/2014 13,9
01/03/2014,01/03/2014 13,8
01/03/2014,01/03/2014 13,10
01/03/2014,01/03/2014 13,5
01/03/2014,01/03/2014 13,13
01/03/2014,01/03/2014 13,12
01/03/2014,01/03/2014 13,17
01/03/2014,01/03/2014 14,9
01/03/2014,01/03/2014 14,6
01/03/2014,01/03/2014 14,16
01/03/2014,01/03/2014 14,18
01/03/2014,01/03/2014 14,9
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,11
01/03/2014,01/03/2014 14,7
01/03/2014,01/03/2014 14,15
01/03/2014,01/03/2014 14,18
01/03/2014,01/03/2014 14,20
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,19
01/03/2014,01/03/2014 14,10
01/03/2014,01/03/2014 14,15
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,13
01/03/2014,01/03/2014 14,11
01/03/2014,01/03/2014 14,11
01/03/2014,01/03/2014 14,14
01/03/2014,01/03/2014 14,11
01/03/2014,01/03/2014 14,16
01/03/2014,01/03/2014 14,8
01/03/2014,01/03/2014 14,16
01/03/2014,01/03/2014 14,10
01/03/2014,01/03/2014 14,19
01/03/2014,01/03/2014 14,23
01/03/2014,01/03/2014 14,28
01/03/2014,01/03/2014 14,28
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,27
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,16
01/03/2014,01/03/2014 14,13
01/03/2014,01/03/2014 14,15
01/03/2014,01/03/2014 14,18
01/03/2014,01/03/2014 14,13
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,12
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,23
01/03/2014,01/03/2014 14,18
01/03/2014,01/03/2014 14,22
01/03/2014,01/03/2014 14,9
01/03/2014,01/03/2014 14,15
01/03/2014,01/03/2014 14,14
01/03/2014,01/03/2014 14,17
01/03/2014,01/03/2014 14,14
01/03/2014,01/03/2014 14,12
01/03/2014,01/03/2014 14,12
01/03/2014,01/03/2014 14,14
01/03/2014,01/03/2014 14,10
01/03/2014,01/03/2014 14,11
01/03/2014,01/03/2014 14,8
01/03/2014,01/03/2014 14,15
01/03/2014,01/03/2014 14,10
01/03/2014,01/03/2014 14,19
01/03/2014,01/03/2014 14,19
01/03/2014,01/03/2014 14,11
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,19
01/03/2014,01/03/2014 15,11
01/03/2014,01/03/2014 15,19
01/03/2014,01/03/2014 15,20
01/03/2014,01/03/2014 15,18
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,12
01/03/2014,01/03/2014 15,9
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,15
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,7
01/03/2014,01/03/2014 15,14
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,11
01/03/2014,01/03/2014 15,15
01/03/2014,01/03/2014 15,18
01/03/2014,01/03/2014 15,12
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,20
01/03/2014,01/03/2014 15,14
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,15
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,25
01/03/2014,01/03/2014 15,18
01/03/2014,01/03/2014 15,7
01/03/2014,01/03/2014 15,12
01/03/2014,01/03/2014 15,22
01/03/2014,01/03/2014 15,20
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,23
01/03/2014,01/03/2014 15,11
01/03/2014,01/03/2014 15,18
01/03/2014,01/03/2014 15,12
01/03/2014,01/03/2014 15,15
01/03/2014,01/03/2014 15,23
01/03/2014,01/03/2014 15,19
01/03/2014,01/03/2014 15,17
01/03/2014,01/03/2014 15,19
01/03/2014,01/03/2014 15,18
01/03/2014,01/03/2014 15,23
01/03/2014,01/03/2014 15,12
01/03/2014,01/03/2014 15,20
01/03/2014,01/03/2014 15,13
01/03/2014,01/03/2014 15,15
01/03/2014,01/03/2014 15,11
01/03/2014,01/03/2014 15,24
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,11
01/03/2014,01/03/2014 15,12
01/03/2014,01/03/2014 15,16
01/03/2014,01/03/2014 15,22
01/03/2014,01/03/2014 16,14
01/03/2014,01/03/2014 16,15
01/03/2014,01/03/2014 16,15
01/03/2014,01/03/2014 16,17
01/03/2014,01/03/2014 16,22
01/03/2014,01/03/2014 16,22
01/03/2014,01/03/2014 16,13
01/03/2014,01/03/2014 16,12
01/03/2014,01/03/2014 16,14
01/03/2014,01/03/2014 16,17
01/03/2014,01/03/2014 16,12
01/03/2014,01/03/2014 16,16
01/03/2014,01/03/2014 16,13
01/03/2014,01/03/2014 16,25
01/03/2014,01/03/2014 16,18
01/03/2014,01/03/2014 16,10
01/03/2014,01/03/2014 16,17
01/03/2014,01/03/2014 16,19
01/03/2014,01/03/2014 16,21
01/03/2014,01/03/2014 16,21
01/03/2014,01/03/2014 16,15
01/03/2014,01/03/2014 16,16
01/03/2014,01/03/2014 16,20
01/03/2014,01/03/2014 16,13
01/03/2014,01/03/2014 16,10
01/03/2014,01/03/2014 16,8
01/03/2014,01/03/2014 16,13
01/03/2014,01/03/2014 16,14
01/03/2014,01/03/2014 16,15
01/03/2014,01/03/2014 16,22
01/03/2014,01/03/2014 16,28
01/03/2014,01/03/2014 16,20
01/03/2014,01/03/2014 16,15
01/03/2014,01/03/2014 16,16
01/03/2014,01/03/2014 16,24
01/03/2014,01/03/2014 16,19
01/03/2014,01/03/2014 16,21
01/03/2014,01/03/2014 16,20
01/03/2014,01/03/2014 16,8
01/03/2014,01/03/2014 16,12
01/03/2014,01/03/2014 16,11
01/03/2014,01/03/2014 16,17
01/03/2014,01/03/2014 16,19
01/03/2014,01/03/2014 16,13
01/03/2014,01/03/2014 16,22
01/03/2014,01/03/2014 16,14
01/03/2014,01/03/2014 16,14
01/03/2014,01/03/2014 16,19
01/03/2014,01/03/2014 16,17
01/03/2014,01/03/2014 16,18
01/03/2014,01/03/2014 16,10
01/03/2014,01/03/2014 16,21
01/03/2014,01/03/2014 16,16
01/03/2014,01/03/2014 16,18
01/03/2014,01/03/2014 16,16
01/03/2014,01/03/2014 16,11
01/03/2014,01/03/2014 16,21
01/03/2014,01/03/2014 16,15
01/03/2014,01/03/2014 16,17
01/03/2014,01/03/2014 16,16
01/03/2014,01/03/2014 17,22
01/03/2014,01/03/2014 17,22
01/03/2014,01/03/2014 17,17
01/03/2014,01/03/2014 17,13
01/03/2014,01/03/2014 17,20
01/03/2014,01/03/2014 17,11
01/03/2014,01/03/2014 17,16
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,14
01/03/2014,01/03/2014 17,16
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,14
01/03/2014,01/03/2014 17,17
01/03/2014,01/03/2014 17,13
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,15
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,20
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,10
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,9
01/03/2014,01/03/2014 17,16
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,15
01/03/2014,01/03/2014 17,23
01/03/2014,01/03/2014 17,22
01/03/2014,01/03/2014 17,22
01/03/2014,01/03/2014 17,22
01/03/2014,01/03/2014 17,23
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,23
01/03/2014,01/03/2014 17,17
01/03/2014,01/03/2014 17,25
01/03/2014,01/03/2014 17,20
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,16
01/03/2014,01/03/2014 17,26
01/03/2014,01/03/2014 17,13
01/03/2014,01/03/2014 17,25
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,11
01/03/2014,01/03/2014 17,19
01/03/2014,01/03/2014 17,22
01/03/2014,01/03/2014 17,17
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,9
01/03/2014,01/03/2014 17,19
01/03/2014,01/03/2014 17,16
01/03/2014,01/03/2014 17,14
01/03/2014,01/03/2014 17,19
01/03/2014,01/03/2014 17,19
01/03/2014,01/03/2014 17,14
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,21
01/03/2014,01/03/2014 17,18
01/03/2014,01/03/2014 17,15
01/03/2014,01/03/2014 17,13
01/03/2014,01/03/2014 17,16
01/03/2014,01/03/2014 18,22
01/03/2014,01/03/2014 18,21
01/03/2014,01/03/2014 18,18
01/03/2014,01/03/2014 18,14
01/03/2014,01/03/2014 18,16
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,14
01/03/2014,01/03/2014 18,14
01/03/2014,01/03/2014 18,23
01/03/2014,01/03/2014 18,22
01/03/2014,01/03/2014 18,24
01/03/2014,01/03/2014 18,19
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,16
01/03/2014,01/03/2014 18,24
01/03/2014,01/03/2014 18,15
01/03/2014,01/03/2014 18,13
01/03/2014,01/03/2014 18,20
01/03/2014,01/03/2014 18,18
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,18
01/03/2014,01/03/2014 18,24
01/03/2014,01/03/2014 18,24
01/03/2014,01/03/2014 18,15
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,15
01/03/2014,01/03/2014 18,19
01/03/2014,01/03/2014 18,21
01/03/2014,01/03/2014 18,20
01/03/2014,01/03/2014 18,14
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,20
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,15
01/03/2014,01/03/2014 18,21
01/03/2014,01/03/2014 18,27
01/03/2014,01/03/2014 18,25
01/03/2014,01/03/2014 18,16
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,15
01/03/2014,01/03/2014 18,15
01/03/2014,01/03/2014 18,19
01/03/2014,01/03/2014 18,18
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,11
01/03/2014,01/03/2014 18,16
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,19
01/03/2014,01/03/2014 18,19
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,11
01/03/2014,01/03/2014 18,12
01/03/2014,01/03/2014 18,10
01/03/2014,01/03/2014 18,19
01/03/2014,01/03/2014 18,17
01/03/2014,01/03/2014 18,16
01/03/2014,01/03/2014 18,10
01/03/2014,01/03/2014 19,11
01/03/2014,01/03/2014 19,11
01/03/2014,01/03/2014 19,10
01/03/2014,01/03/2014 19,15
01/03/2014,01/03/2014 19,17
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,11
01/03/2014,01/03/2014 19,9
01/03/2014,01/03/2014 19,16
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,13
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,25
01/03/2014,01/03/2014 19,7
01/03/2014,01/03/2014 19,18
01/03/2014,01/03/2014 19,13
01/03/2014,01/03/2014 19,10
01/03/2014,01/03/2014 19,9
01/03/2014,01/03/2014 19,15
01/03/2014,01/03/2014 19,15
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,15
01/03/2014,01/03/2014 19,26
01/03/2014,01/03/2014 19,19
01/03/2014,01/03/2014 19,19
01/03/2014,01/03/2014 19,9
01/03/2014,01/03/2014 19,9
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,15
01/03/2014,01/03/2014 19,20
01/03/2014,01/03/2014 19,15
01/03/2014,01/03/2014 19,8
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,6
01/03/2014,01/03/2014 19,13
01/03/2014,01/03/2014 19,19
01/03/2014,01/03/2014 19,18
01/03/2014,01/03/2014 19,13
01/03/2014,01/03/2014 19,9
01/03/2014,01/03/2014 19,16
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,13
01/03/2014,01/03/2014 19,11
01/03/2014,01/03/2014 19,11
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,4
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,9
01/03/2014,01/03/2014 19,8
01/03/2014,01/03/2014 19,12
01/03/2014,01/03/2014 19,17
01/03/2014,01/03/2014 19,14
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 20,18
01/03/2014,01/03/2014 20,14
01/03/2014,01/03/2014 20,15
01/03/2014,01/03/2014 20,12
01/03/2014,01/03/2014 20,8
01/03/2014,01/03/2014 20,7
01/03/2014,01/03/2014 20,11
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,12
01/03/2014,01/03/2014 20,11
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,11
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,20
01/03/2014,01/03/2014 20,14
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 20,7
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,11
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,9
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,14
01/03/2014,01/03/2014 20,12
01/03/2014,01/03/2014 20,11
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,18
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,21
01/03/2014,01/03/2014 20,12
01/03/2014,01/03/2014 20,15
01/03/2014,01/03/2014 20,15
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 20,15
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 20,12
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,9
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,16
01/03/2014,01/03/2014 20,18
01/03/2014,01/03/2014 20,9
01/03/2014,01/03/2014 20,12
01/03/2014,01/03/2014 20,11
01/03/2014,01/03/2014 20,10
01/03/2014,01/03/2014 20,15
01/03/2014,01/03/2014 20,13
01/03/2014,01/03/2014 20,15
01/03/2014,01/03/2014 20,6
01/03/2014,01/03/2014 20,17
01/03/2014,01/03/2014 21,10
01/03/2014,01/03/2014 21,18
01/03/2014,01/03/2014 21,9
01/03/2014,01/03/2014 21,8
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,16
01/03/2014,01/03/2014 21,15
01/03/2014,01/03/2014 21,9
01/03/2014,01/03/2014 21,5
01/03/2014,01/03/2014 21,10
01/03/2014,01/03/2014 21,8
01/03/2014,01/03/2014 21,9
01/03/2014,01/03/2014 21,10
01/03/2014,01/03/2014 21,4
01/03/2014,01/03/2014 21,12
01/03/2014,01/03/2014 21,10
01/03/2014,01/03/2014 21,9
01/03/2014,01/03/2014 21,12
01/03/2014,01/03/2014 21,12
01/03/2014,01/03/2014 21,14
01/03/2014,01/03/2014 21,7
01/03/2014,01/03/2014 21,8
01/03/2014,01/03/2014 21,17
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 21,7
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,8
01/03/2014,01/03/2014 21,9
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,14
01/03/2014,01/03/2014 21,10
01/03/2014,01/03/2014 21,7
01/03/2014,01/03/2014 21,6
01/03/2014,01/03/2014 21,4
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,5
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,12
01/03/2014,01/03/2014 21,9
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 21,7
01/03/2014,01/03/2014 21,8
01/03/2014,01/03/2014 21,15
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,6
01/03/2014,01/03/2014 21,14
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 21,13
01/03/2014,01/03/2014 21,15
01/03/2014,01/03/2014 21,37
01/03/2014,01/03/2014 21,39
01/03/2014,01/03/2014 21,18
01/03/2014,01/03/2014 21,15
01/03/2014,01/03/2014 21,17
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 21,6
01/03/2014,01/03/2014 21,11
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,19
01/03/2014,01/03/2014 22,16
01/03/2014,01/03/2014 22,8
01/03/2014,01/03/2014 22,14
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,15
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,17
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,14
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,16
01/03/2014,01/03/2014 22,14
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 22,6
01/03/2014,01/03/2014 22,14
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,8
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 22,17
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 22,7
01/03/2014,01/03/2014 22,7
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 22,3
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,11
01/03/2014,01/03/2014 22,7
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,8
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,9
01/03/2014,01/03/2014 22,5
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,8
01/03/2014,01/03/2014 22,13
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,14
01/03/2014,01/03/2014 22,10
01/03/2014,01/03/2014 22,12
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,14
01/03/2014,01/03/2014 23,9
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,4
01/03/2014,01/03/2014 23,4
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,10
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,8
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,13
01/03/2014,01/03/2014 23,10
01/03/2014,01/03/2014 23,9
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,11
01/03/2014,01/03/2014 23,4
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,11
01/03/2014,01/03/2014 23,4
01/03/2014,01/03/2014 23,5
01/03/2014,01/03/2014 23,8
01/03/2014,01/03/2014 23,10
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,10
01/03/2014,01/03/2014 23,11
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,9
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,9
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,10
01/03/2014,01/03/2014 23,8
01/03/2014,01/03/2014 23,8
01/03/2014,01/03/2014 23,4
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,10
01/03/2014,01/03/2014 23,7
01/03/2014,01/03/2014 23,11
01/03/2014,01/03/2014 23,6
01/03/2014,01/03/2014 23,11
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,11
01/03/2014,01/03/2014 23,12
01/03/2014,01/03/2014 23,13
01/03/2014,01/03/2014 23,17
01/03/2014,01/03/2014 23,11
02/03/2014,02/03/2014 00,6
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,8
02/03/2014,02/03/2014 00,8
02/03/2014,02/03/2014 00,10
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,1
02/03/2014,02/03/2014 00,7
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,6
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,6
02/03/2014,02/03/2014 00,9
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,1
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,8
02/03/2014,02/03/2014 00,7
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,9
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,8
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,9
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,1
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,7
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,6
02/03/2014,02/03/2014 00,7
02/03/2014,02/03/2014 00,7
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,0
02/03/2014,02/03/2014 00,6
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,1
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,3
02/03/2014,02/03/2014 00,4
02/03/2014,02/03/2014 00,1
02/03/2014,02/03/2014 00,5
02/03/2014,02/03/2014 00,2
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,5
02/03/2014,02/03/2014 01,6
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,5
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,5
02/03/2014,02/03/2014 01,0
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,6
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,4
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,0
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,5
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,2
02/03/2014,02/03/2014 01,0
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,0
02/03/2014,02/03/2014 01,0
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,1
02/03/2014,02/03/2014 01,3
02/03/2014,02/03/2014 02,5
02/03/2014,02/03/2014 02,4
02/03/2014,02/03/2014 02,3
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,4
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,4
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,7
02/03/2014,02/03/2014 02,4
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,3
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,3
02/03/2014,02/03/2014 02,5
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,3
02/03/2014,02/03/2014 02,1
02/03/2014,02/03/2014 02,2
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,0
02/03/2014,02/03/2014 02,3
