"hour","date","Visite.gain","TypeWeekDay","length","channel","DAYPART","MMDAYPART","ChaineEcranWD","ChaineDaypartWD","ChaineMMDaypartWD","crea","budgetbrut","budgetnet","grp","grpref","tav","tavtap","EmavShort","month","dayofweek","consumption","nthweek","festival","gta","visitByhour"
17,"2014-03-28",444,"WD",20,"M6","DAY","DAY1617","M61805WD","M6DAYWD","M6DAY1617WD","la mode pour toutes les morpho",6885,1239.3,2.41,0.78,"CBB","SPLIT","LES REINES",3,6,55792,"12",0,"64","0.0888548690"
17,"2014-04-27",734,"WE",12,"M6","DAY","DAY1617","M61810WE","M6DAYWE","M6DAY1617WE","la lingerie pour toutes les morpho",7695,1385.1,3.39,1.88,"DDB","DDB","66 MINUTES",4,1,42133,"16",0,"96","0.0888548690"
17,"2014-04-28",112,"WD",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1710WD","PuissanceTNTDAYWD","PuissanceTNTDAY1617WD","la chaussure pour toutes les morpho'",1293.9,232.902,0,0.3,"J","J","LES SIMPSO",4,2,51837,"17",0,"69","0.0888548690"
17,"2014-04-16",312,"WD",12,"M6","DAY","DAY1617","M61805WD","M6DAYWD","M6DAY1617WD","la chaussure pour toutes les morpho'",5016,902.88,1.22,1.07,"EBD","SPLIT","PLUS VITE ",4,4,51238,"15",0,"73","0.0888548690"
17,"2014-03-26",1486,"WD",20,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","la terrasse",9720,1749.6,3.6,1.71,"CBB","CBB","LES REINES",3,4,59920,"12",0,"63","0.0888548690"
17,"2014-03-25",896,"WD",20,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","effet sculptant",9720,1749.6,3.72,1.53,"CBB","CBB","LES REINES",3,3,61409,"12",0,"65","0.0888548690"
17,"2014-03-28",1190,"WD",20,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","la mode pour toutes les morpho",9720,1749.6,3.42,1.6,"CBB","CBB","LES REINES",3,6,54946,"12",0,"64","0.0888548690"
17,"2014-03-27",298,"WD",20,"M6","DAY","DAY1617","M61805WD","M6DAYWD","M6DAY1617WD","effet sculptant",6885,1239.3,2.02,1.16,"EBD","SPLIT","PLUS VITE ",3,5,58735,"12",0,"63","0.0888548690"
17,"2014-04-17",270,"WD",20,"M6","DAY","DAY1617","M61805WD","M6DAYWD","M6DAY1617WD","effet sculptant",7128,1283.04,1.67,0.76,"EBD","SPLIT","PLUS VITE ",4,5,50327,"15",0,"75","0.0888548690"
17,"2014-03-12",1144,"WD",20,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","effet sculptant",9720,1749.6,2.75,1.59,"CBB","CBB","LES REINES",3,4,53883,"10",0,"71","0.0888548690"
17,"2014-03-14",1008,"WD",20,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","la terrasse",9720,1749.6,2.26,1.35,"CBB","CBB","LES REINES",3,6,52124,"10",0,"68","0.0888548690"
17,"2014-04-28",687,"WD",12,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",4902,882.36,3.65,1.57,"CBB","CBB","LES REINES",4,2,51837,"17",0,"69","0.0888548690"
17,"2014-04-26",185,"WE",12,"M6","DAY","DAY1617","M61800WE","M6DAYWE","M6DAY1617WE","la chaussure pour toutes les morpho'",3705,666.9,0.98,0.62,"EBL","SPLIT","ASTUCE DE ",4,7,44563,"16",0,"89","0.0888548690"
17,"2014-04-11",728,"WD",20,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","effet sculptant",7128,1283.04,2.88,1.33,"CBB","CBB","LES REINES",4,6,49225,"14",0,"67","0.0888548690"
17,"2014-04-11",336,"WD",20,"M6","DAY","DAY1617","M61830WD","M6DAYWD","M6DAY1617WD","la terrasse",9153,1647.54,1.89,0.8,"CBB","CBB","MON BISTRO",4,6,49530,"14",0,"67","0.0888548690"
18,"2014-04-21",807,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la terrasse",8910,1603.8,3.9,2.04,"CBB","CBB","LA MEILLEU",4,2,43970,"16",1,"91","0.0860026658"
18,"2014-03-12",646,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7410,1333.8,4.23,2.02,"CBA","CBA","UN DINER P",3,4,61502,"10",0,"71","0.0860026658"
18,"2014-03-28",288,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","effet push-up",7410,1333.8,2.3,1.58,"CBA","CBA","UN DINER P",3,6,59704,"12",0,"64","0.0860026658"
18,"2014-03-17",293,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","effet push-up",7410,1333.8,3.77,1.74,"CBA","CBA","UN DINER P",3,2,59448,"11",0,"71","0.0860026658"
18,"2014-04-26",421,"WE",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1910WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS18WE","la lingerie pour toutes les morpho",4531.5,815.67,0.37,1,"A","A","SODA+LES A",4,7,47416,"16",0,"89","0.0860026658"
18,"2014-03-15",835,"WE",20,"M6","ACCESS","ACCESS18","M61830WE","M6ACCESSWE","M6ACCESS18WE","effet sculptant",8586,1545.48,1.28,1.38,"DDB","DDB","MUST CELEB",3,7,51494,"10",0,"76","0.0860026658"
18,"2014-04-29",352,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",7695,1385.1,2.51,1.57,"CBB","CBB","LA MEILLEU",4,3,53391,"17",0,"65","0.0860026658"
18,"2014-04-25",254,"WD",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la terrasse",2932.2,527.796,0.31,0.49,"J","J","LES MARSEI",4,6,51387,"16",0,"65","0.0860026658"
18,"2014-04-28",261,"WD",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la terrasse",2932.2,527.796,0.23,0.41,"J","J","LES MARSEI",4,2,52506,"17",0,"69","0.0860026658"
18,"2014-03-12",552,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la terrasse",8505,1530.9,2.84,1.33,"CBA","CBA","UN DINER P",3,4,56718,"10",0,"71","0.0860026658"
18,"2014-04-29",105,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la chaussure pour toutes les morpho'",2063.4,371.412,0.46,0.43,"J","J","LES MARSEI",4,3,53391,"17",0,"65","0.0860026658"
18,"2014-04-19",253,"WE",12,"M6","ACCESS","ACCESS18","M61830WE","M6ACCESSWE","M6ACCESS18WE","la lingerie pour toutes les morpho",5130,923.4,0.32,0.77,"CD","CD","Y A QUE LE",4,7,46381,"15",0,"89","0.0860026658"
18,"2014-03-10",532,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7410,1333.8,3.91,1.97,"CBA","CBA","UN DINER P",3,2,61167,"10",0,"70","0.0860026658"
18,"2014-04-25",314,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7125,1282.5,2.79,1.88,"CBB","CBB","LA MEILLEU",4,6,52175,"16",0,"65","0.0860026658"
18,"2014-04-18",375,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7695,1385.1,3.61,1.66,"CBA","CBA","UN DINER P",4,6,52179,"15",2,"75","0.0860026658"
18,"2014-04-18",522,"WD",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1850WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la terrasse",5346,962.28,0.91,0.95,"J","J","LES MARSEI",4,6,52179,"15",2,"75","0.0860026658"
18,"2014-03-30",885,"WE",12,"M6","ACCESS","ACCESS18","M61910WE","M6ACCESSWE","M6ACCESS18WE","la chaussure pour toutes les morpho'",10602,1908.36,3.41,2.43,"DDB","SPLIT","66 MINUTES",3,1,46527,"12",0,"66","0.0860026658"
18,"2014-03-14",600,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",8505,1530.9,2.86,1.58,"CBA","CBA","UN DINER P",3,6,54764,"10",0,"68","0.0860026658"
18,"2014-04-17",330,"WD",12,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",6441,1159.38,1.5,1.16,"CBA","CBA","UN DINER P",4,5,50999,"15",0,"75","0.0860026658"
18,"2014-04-17",284,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7695,1385.1,2.99,1.42,"CBA","CBA","UN DINER P",4,5,52278,"15",0,"75","0.0860026658"
18,"2014-04-28",631,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la terrasse",7695,1385.1,2.62,1.74,"CBB","CBB","LA MEILLEU",4,2,52506,"17",0,"69","0.0860026658"
18,"2014-04-02",409,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",7938,1428.84,3.47,1.53,"CBA","CBA","UN DINER P",4,4,52965,"13",0,"62","0.0860026658"
18,"2014-04-24",317,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,2.19,1.7,"CBB","CBB","LA MEILLEU",4,5,53211,"16",0,"77","0.0860026658"
18,"2014-04-10",280,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7695,1385.1,1.74,1.11,"CBB","CBB","MON BISTRO",4,5,52483,"14",0,"66","0.0860026658"
18,"2014-03-16",842,"WE",12,"M6","ACCESS","ACCESS18","M61910WE","M6ACCESSWE","M6ACCESS18WE","la chaussure pour toutes les morpho'",11172,2010.96,4.49,2.41,"DDB","SPLIT","66 MINUTES",3,1,48901,"10",0,"81","0.0860026658"
18,"2014-04-06",797,"WE",20,"M6","ACCESS","ACCESS18","M61910WE","M6ACCESSWE","M6ACCESS18WE","effet sculptant",13770,2478.6,3.33,2.17,"DDB","SPLIT","66 MINUTES",4,1,43440,"13",0,"86","0.0860026658"
18,"2014-04-20",461,"WE",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS18WE","la terrasse",6156,1108.08,0.71,0.51,"AC","AC","SODA+DESPE",4,1,42543,"15",0,"84","0.0860026658"
18,"2014-04-28",586,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,3.38,1.93,"CBB","CBB","LA MEILLEU",4,2,52506,"17",0,"69","0.0860026658"
18,"2014-04-15",385,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la terrasse",9153,1647.54,1.52,1.2,"CBA","CBA","UN DINER P",4,3,51955,"15",0,"78","0.0860026658"
18,"2014-04-23",341,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,3.42,1.82,"CBB","CBB","LA MEILLEU",4,4,53390,"16",0,"71","0.0860026658"
18,"2014-03-11",384,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",8505,1530.9,2.18,1.25,"CBA","CBA","UN DINER P",3,3,58494,"10",0,"72","0.0860026658"
18,"2014-04-22",600,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,3.12,2,"CBB","CBB","LA MEILLEU",4,3,53738,"16",0,"73","0.0860026658"
18,"2014-04-18",208,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la chaussure pour toutes les morpho'",2223,400.14,0.7,0.53,"J","J","LES MARSEI",4,6,51298,"15",2,"75","0.0860026658"
18,"2014-04-05",374,"WE",20,"M6","ACCESS","ACCESS18","M61830WE","M6ACCESSWE","M6ACCESS18WE","effet sculptant",9315,1676.7,1.05,1.16,"CD","CD","Y A QUE LE",4,7,45537,"13",0,"82","0.0860026658"
18,"2014-04-16",314,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7695,1385.1,1.67,1.39,"CBA","CBA","UN DINER P",4,4,53145,"15",0,"73","0.0860026658"
18,"2014-04-11",352,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7695,1385.1,2.82,1.16,"CBB","CBB","MON BISTRO",4,6,50859,"14",0,"67","0.0860026658"
18,"2014-03-13",568,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7410,1333.8,3.58,1.71,"CBA","CBA","UN DINER P",3,5,60809,"10",0,"71","0.0860026658"
18,"2014-04-24",206,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la lingerie pour toutes les morpho",2063.4,371.412,0.07,0.48,"J","J","LES MARSEI",4,5,51916,"16",0,"77","0.0860026658"
18,"2014-04-03",471,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",6954,1251.72,3.45,1.77,"CBA","CBA","UN DINER P",4,5,57227,"13",0,"64","0.0860026658"
18,"2014-04-08",262,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7695,1385.1,2.73,1.41,"CBB","CBB","MON BISTRO",4,3,54435,"14",0,"70","0.0860026658"
18,"2014-04-27",391,"WE",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS18WE","la lingerie pour toutes les morpho",4332,779.76,0.82,0.9,"AC","AC","SODA+DESPE",4,1,43656,"16",0,"96","0.0860026658"
18,"2014-04-22",447,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",7695,1385.1,2.45,1.64,"CBB","CBB","LA MEILLEU",4,3,52494,"16",0,"73","0.0860026658"
18,"2014-03-26",412,"WD",12,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",5985,1077.3,4.47,1.62,"CBA","CBA","UN DINER P",3,4,62575,"12",0,"63","0.0860026658"
18,"2014-04-30",433,"WD",20,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",10125,1822.5,2.08,1.73,"CBB","CBB","LA MEILLEU",4,4,52075,"17",0,"68","0.0860026658"
18,"2014-04-22",194,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la lingerie pour toutes les morpho",2063.4,371.412,0.81,0.5,"J","J","LES MARSEI",4,3,52494,"16",0,"73","0.0860026658"
19,"2014-04-09",384,"WD",12,"M6","ACCESS","ACCESS19","M61945WD","M6ACCESSWD","M6ACCESS19WD","la chaussure pour toutes les morpho'",9690,1744.2,3.75,2.36,"EBJ","SPLIT","DES INVENT",4,4,52789,"14",0,"71","0.0653886013"
19,"2014-03-12",280,"WD",12,"M6","ACCESS","ACCESS19","M61940WD","M6ACCESSWD","M6ACCESS19WD","effet push-up",9120,1641.6,3.56,2.23,"EBJ","SPLIT","DES INVENT",3,4,64149,"10",0,"71","0.0653886013"
19,"2014-03-31",209,"WD",12,"M6","ACCESS","ACCESS19","M61940WD","M6ACCESSWD","M6ACCESS19WD","effet push-up",9120,1641.6,2.56,2.17,"EBJ","SPLIT","DES INVENT",3,2,54730,"13",0,"67","0.0653886013"
19,"2014-04-14",354,"WD",12,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","la chaussure pour toutes les morpho'",8835,1590.3,2.79,2.01,"DDB","DDB","100 POUR 1",4,2,52054,"15",0,"78","0.0653886013"
19,"2014-03-19",427,"WD",12,"M6","ACCESS","ACCESS19","M61945WD","M6ACCESSWD","M6ACCESS19WD","la chaussure pour toutes les morpho'",10260,1846.8,6.33,2.89,"EBF","SPLIT","L ODYSSEE ",3,4,62781,"11",0,"62","0.0653886013"
19,"2014-03-15",277,"WE",20,"M6","ACCESS","ACCESS19","M61945WE","M6ACCESSWE","M6ACCESS19WE","la terrasse",6885,1239.3,2.88,1.76,"EBJ","SPLIT","CULTURES L",3,7,57511,"10",0,"76","0.0653886013"
19,"2014-03-13",315,"WD",12,"M6","ACCESS","ACCESS19","M61940WD","M6ACCESSWD","M6ACCESS19WD","effet push-up",9120,1641.6,5.07,2.66,"EBJ","SPLIT","DES INVENT",3,5,63740,"10",0,"71","0.0653886013"
19,"2014-04-06",533,"WE",20,"M6","ACCESS","ACCESS19","M61945WE","M6ACCESSWE","M6ACCESS19WE","effet sculptant",13770,2478.6,3.86,2.43,"EBL","SPLIT","LA MINUTE ",4,1,45261,"13",0,"86","0.0653886013"
19,"2014-04-10",347,"WD",12,"M6","ACCESS","ACCESS19","M61940WD","M6ACCESSWD","M6ACCESS19WD","la lingerie pour toutes les morpho",9120,1641.6,2.43,2.11,"EBJ","SPLIT","DES INVENT",4,5,51942,"14",0,"66","0.0653886013"
19,"2014-03-21",463,"WD",12,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","la chaussure pour toutes les morpho'",6840,1231.2,3.93,2.01,"DDB","DDB","100 POUR 1",3,6,61241,"11",0,"62","0.0653886013"
19,"2014-04-12",286,"WE",12,"M6","ACCESS","ACCESS19","M61930WE","M6ACCESSWE","M6ACCESS19WE","la chaussure pour toutes les morpho'",6555,1179.9,3.28,2.16,"EBL","EBL","UN TRESOR ",4,7,45416,"14",0,"79","0.0653886013"
19,"2014-04-17",383,"WD",12,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","la lingerie pour toutes les morpho",8835,1590.3,4.39,2.06,"DDB","DDB","100 POUR 1",4,5,52132,"15",0,"75","0.0653886013"
19,"2014-04-25",424,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la lingerie pour toutes les morpho",5135.7,924.426,1.14,1.27,"J","J","LES MARSEI",4,6,52081,"16",0,"65","0.0653886013"
19,"2014-04-21",705,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,1.52,1.28,"J","J","LES MARSEI",4,2,46581,"16",1,"91","0.0653886013"
19,"2014-04-23",702,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,1.41,1.35,"J","J","LES MARSEI",4,4,53207,"16",0,"71","0.0653886013"
19,"2014-04-01",393,"WD",12,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","la chaussure pour toutes les morpho'",8835,1590.3,3.63,1.96,"DDB","DDB","100 POUR 1",4,3,53897,"13",0,"64","0.0653886013"
19,"2014-04-24",630,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,1.01,1.49,"J","J","LES MARSEI",4,5,53121,"16",0,"77","0.0653886013"
19,"2014-04-29",532,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,0.99,1.51,"J","J","LES MARSEI",4,3,54769,"17",0,"65","0.0653886013"
19,"2014-03-23",1355,"WE",12,"M6","ACCESS","ACCESS19","M61930WE","M6ACCESSWE","M6ACCESS19WE","la chaussure pour toutes les morpho'",13680,2462.4,7.31,5.35,"DDB","DDB","66 MINUTES",3,1,59570,"11",0,"66","0.0653886013"
19,"2014-03-21",469,"WD",20,"M6","ACCESS","ACCESS19","M61940WD","M6ACCESSWD","M6ACCESS19WD","effet sculptant",11340,2041.2,3.35,1.96,"EBF","SPLIT","L ODYSSEE ",3,6,61221,"11",0,"62","0.0653886013"
19,"2014-04-07",481,"WD",20,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","la terrasse",12555,2259.9,3.35,1.98,"DDB","DDB","100 POUR 1",4,2,52562,"14",0,"69","0.0653886013"
19,"2014-04-13",528,"WE",12,"M6","ACCESS","ACCESS19","M61945WE","M6ACCESSWE","M6ACCESS19WE","la chaussure pour toutes les morpho'",10260,1846.8,4.6,2.94,"EBJ","SPLIT","CULTURES L",4,1,44704,"14",0,"77","0.0653886013"
19,"2014-04-27",405,"WE",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1930WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS19WE","la lingerie pour toutes les morpho",5187,933.66,0.76,1.31,"J","J","SODA+NORBE",4,1,46101,"16",0,"96","0.0653886013"
19,"2014-04-30",294,"WD",12,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","la chaussure pour toutes les morpho'",6840,1231.2,2.4,1.85,"DDB","DDB","100 POUR 1",4,4,51920,"17",0,"68","0.0653886013"
20,"2014-04-29",712,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",27360,4924.8,7.92,5.65,"ACB","ACB","SCENES DE ",4,3,52825,"17",0,"65","0.0824777966"
20,"2014-04-14",725,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",24510,4411.8,7.51,4.51,"DAA","SPLIT","LE 1945:BE",4,2,51129,"15",0,"78","0.0824777966"
20,"2014-03-12",1023,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",27360,4924.8,7.6,5.09,"DAA","SPLIT","LE 1945:XA",3,4,61780,"10",0,"71","0.0824777966"
20,"2014-04-26",589,"WE",20,"M6","PEAK","PEAK","M62005WE","M6PEAKWE","M6PEAKWE","la terrasse",22680,4082.4,5.82,3.2,"DAA","SPLIT","LE 1945:NA",4,7,46771,"16",0,"89","0.0824777966"
20,"2014-04-08",684,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",24510,4411.8,7.45,4.87,"DAA","SPLIT","LE 1945:XA",4,3,53738,"14",0,"70","0.0824777966"
20,"2014-03-21",823,"WD",20,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","effet sculptant",35640,6415.2,9.69,5.19,"DAA","SPLIT","LE 1945:NA",3,6,58891,"11",0,"62","0.0824777966"
20,"2014-04-18",706,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",23940,4309.2,8.5,5.4,"ACB","ACB","SCENES DE ",4,6,51402,"15",2,"75","0.0824777966"
20,"2014-04-25",530,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",21660,3898.8,5.2,4.01,"DAA","SPLIT","LE 1945:NA",4,6,50432,"16",0,"65","0.0824777966"
20,"2014-03-17",736,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",27360,4924.8,9.18,5.22,"DAA","SPLIT","LE 1945:XA",3,2,59689,"11",0,"71","0.0824777966"
20,"2014-03-28",723,"WD",12,"M6","PEAK","PEAK","M62005WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",25080,4514.4,8.27,4.48,"DAA","SPLIT","LE 1945:NA",3,6,61886,"12",0,"64","0.0824777966"
20,"2014-03-15",977,"WE",12,"M6","PEAK","PEAK","M62045WE","M6PEAKWE","M6PEAKWE","la chaussure pour toutes les morpho'",18810,3385.8,5.3,4.32,"EBL","SPLIT","LA MINUTE ",3,7,54384,"10",0,"76","0.0824777966"
20,"2014-03-10",534,"WD",12,"M6","PEAK","PEAK","M62005WD","M6PEAKWD","M6PEAKWD","effet push-up",27360,4924.8,10.17,5.6,"DAA","SPLIT","LE 1945:XA",3,2,60890,"10",0,"70","0.0824777966"
20,"2014-04-04",489,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",22800,4104,8.33,4.26,"DAA","SPLIT","LE 1945:NA",4,6,54299,"13",0,"71","0.0824777966"
20,"2014-04-26",845,"WE",12,"M6","PEAK","PEAK","M62025WE","M6PEAKWE","M6PEAKWE","la chaussure pour toutes les morpho'",17100,3078,6.19,3.81,"ACB","ACB","SCENES DE ",4,7,46771,"16",0,"89","0.0824777966"
20,"2014-03-25",1052,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",31350,5643,10.71,6.24,"ACB","ACB","SCENES DE ",3,3,66736,"12",0,"65","0.0824777966"
20,"2014-04-06",861,"WE",12,"M6","PEAK","PEAK","M62025WE","M6PEAKWE","M6PEAKWE","la chaussure pour toutes les morpho'",22800,4104,5.21,4.13,"DDB","DDB","E EGAL M6:",4,1,46306,"13",0,"86","0.0824777966"
20,"2014-04-24",791,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",27360,4924.8,7.35,5.38,"ACB","ACB","SCENES DE ",4,5,51443,"16",0,"77","0.0824777966"
20,"2014-04-02",545,"WD",12,"M6","PEAK","PEAK","M62050WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",21660,3898.8,5.12,3.33,"FBG","SPLIT","RALLYE AIC",4,4,54693,"13",0,"62","0.0824777966"
20,"2014-03-23",892,"WE",12,"M6","PEAK","PEAK","M62045WE","M6PEAKWE","M6PEAKWE","effet push-up",19950,3591,7.74,5.16,"EBN","SPLIT","LA MINUTE ",3,1,58932,"11",0,"66","0.0824777966"
20,"2014-03-29",433,"WE",12,"M6","PEAK","PEAK","M62045WE","M6PEAKWE","M6PEAKWE","effet push-up",18810,3385.8,7.02,4.09,"EBL","SPLIT","LA MINUTE ",3,7,52358,"12",0,"77","0.0824777966"
20,"2014-03-13",574,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","effet push-up",31350,5643,9.03,6.07,"ACB","ACB","SCENES DE ",3,5,61216,"10",0,"71","0.0824777966"
