"Date","Avant.Visites","Apres.Visites","Chaine","Heure","GRP","BudgetNet","Format","weekday","nthweek","month","TAv_TAp","TAv","DAYPART","weekday_weekend"
2014-02-04,178,179,"SerieClub",18,0.09,70,30,"2","05","02",1,"AC","ACCESS","WD"
2014-02-04,160,1593,"M6",19,4.73,2520,30,"2","05","02",1,"DDB","ACCESS","WD"
2014-02-04,404,207,"ParisPremiere",19,0.14,87.48,20,"2","05","02",0,"ACC","ACCESS","WD"
2014-02-04,224,157,"SerieClub",19,0.1,74,30,"2","05","02",1,"AC","ACCESS","WD"
2014-02-04,400,1662,"M6",20,8.82,6123.6,20,"2","05","02",0,"DAA","ACCESS","WD"
2014-02-04,258,234,"SerieClub",20,0.14,82,30,"2","05","02",1,"AC","PEAK","WD"
2014-02-04,226,194,"ParisPremiere",20,0.32,126.36,20,"2","05","02",0,"EBK","PEAK","WD"
2014-02-04,224,204,"SerieClub",20,0.08,66,30,"2","05","02",1,"AC","PEAK","WD"
2014-02-04,266,2251,"M6",20,5.76,5540.4,20,"2","05","02",0,"EBJ","PEAK","WD"
2014-02-04,216,237,"ParisPremiere",21,0.38,190,30,"2","05","02",1,"AAB","PEAK","WD"
2014-02-04,124,175,"ParisPremiere",22,0.38,153.9,20,"2","05","02",1,"AAB","PEAK","WD"
2014-02-04,246,254,"Teva",22,0.13,272.16,20,"2","05","02",1,"AC","NIGHT","WD"
2014-02-04,100,186,"Teva",22,0.09,298,30,"2","05","02",0,"AC","NIGHT","WD"
2014-02-04,84,81,"SerieClub",23,0.08,43.8,20,"2","05","02",1,"AC","NIGHT","WD"
2014-02-05,34,43,"ParisPremiere",7,0.01,6,30,"3","05","02",1,"EBL","NIGHT","WD"
2014-02-05,46,42,"ParisPremiere",7,0.01,4.86,20,"3","05","02",0,"EBL","DAY","WD"
2014-02-05,100,93,"SerieClub",9,0.03,11.4,20,"3","05","02",1,"ACC","DAY","WD"
2014-02-05,98,94,"SerieClub",9,0.06,26,30,"3","05","02",1,"AC","DAY","WD"
2014-02-05,118,224,"M6",10,0.04,72,30,"3","05","02",0,"DG","DAY","WD"
2014-02-05,174,236,"Teva",11,0.04,113.4,20,"3","05","02",1,"EB","DAY","WD"
2014-02-05,132,192,"Teva",11,0.03,204,30,"3","05","02",0,"EB","DAY","WD"
2014-02-05,122,167,"Teva",12,0.04,276,30,"3","05","02",1,"AC","DAY","WD"
2014-02-05,592,953,"M6",12,1.5,1166.4,20,"3","05","02",1,"ACB","DAY","WD"
2014-02-05,142,220,"Teva",13,0.06,172,30,"3","05","02",0,"AC","DAY","WD"
2014-02-05,150,188,"SerieClub",14,0.11,32.4,20,"3","05","02",1,"AC","DAY","WD"
2014-02-05,192,197,"Teva",14,0.07,172,30,"3","05","02",1,"EB","DAY","WD"
2014-02-05,156,1522,"M6",14,4.42,1312.2,20,"3","05","02",1,"ABA","DAY","WD"
2014-02-05,218,204,"SerieClub",15,0.15,40.6,20,"3","05","02",1,"AC","DAY","WD"
2014-02-05,616,731,"M6",15,4.04,1044,30,"3","05","02",0,"J","DAY","WD"
2014-02-05,216,177,"SerieClub",15,0.16,66,30,"3","05","02",1,"AC","DAY","WD"
2014-02-05,212,202,"SerieClub",16,0.15,47,20,"3","05","02",1,"AC","DAY","WD"
2014-02-05,320,2026,"M6",16,2.96,1093.5,20,"3","05","02",1,"CBB","DAY","WD"
2014-02-05,170,270,"SerieClub",17,0.18,60,30,"3","05","02",1,"AC","DAY","WD"
2014-02-05,194,245,"Teva",17,0.06,63.18,20,"3","05","02",0,"EA","DAY","WD"
2014-02-05,186,317,"Teva",18,0.03,119.88,20,"3","05","02",1,"AC","DAY","WD"
2014-02-05,138,152,"ParisPremiere",19,0.21,100,30,"3","05","02",1,"ACC","ACCESS","WD"
2014-02-05,140,162,"ParisPremiere",19,0.13,93.96,20,"3","05","02",0,"ACC","ACCESS","WD"
2014-02-05,416,1087,"M6",19,4.97,2610,30,"3","05","02",0,"DDB","ACCESS","WD"
2014-02-05,108,2180,"M6",20,9.05,7560,30,"3","05","02",0,"DAA","ACCESS","WD"
2014-02-05,236,2049,"M6",20,5.45,6123.6,20,"3","05","02",0,"ACB","PEAK","WD"
2014-02-05,146,151,"SerieClub",21,0.07,38.8,20,"3","05","02",1,"AC","PEAK","WD"
2014-02-05,1550,2515,"M6",22,7.44,5540.4,20,"3","05","02",1,"EAJ","PEAK","WD"
2014-02-05,124,114,"SerieClub",22,0.1,44,30,"3","05","02",1,"AC","NIGHT","WD"
2014-02-05,112,120,"ParisPremiere",23,0.13,150.66,20,"3","05","02",1,"EAJ","NIGHT","WD"
2014-02-05,80,54,"SerieClub",23,0.1,50,30,"3","05","02",1,"AC","NIGHT","WD"
2014-02-05,212,147,"ParisPremiere",23,0.12,140.94,20,"3","05","02",1,"EAJ","NIGHT","WD"
2014-02-06,30,37,"ParisPremiere",7,0.02,6,30,"4","05","02",1,"EBL","NIGHT","WD"
2014-02-06,48,55,"ParisPremiere",7,0,4.86,20,"4","05","02",0,"EBL","DAY","WD"
2014-02-06,108,85,"SerieClub",9,0.06,18,30,"4","05","02",0,"ACC","DAY","WD"
2014-02-06,106,111,"Teva",9,0.01,102.06,20,"4","05","02",1,"AB","DAY","WD"
2014-02-06,104,119,"SerieClub",9,0.06,22,30,"4","05","02",1,"AC","DAY","WD"
2014-02-06,198,491,"M6",10,0.14,288,30,"4","05","02",1,"CBB","DAY","WD"
2014-02-06,278,233,"Teva",11,0.03,194,30,"4","05","02",0,"AB","DAY","WD"
2014-02-06,202,137,"Teva",12,0.06,276,30,"4","05","02",1,"AC","DAY","WD"
2014-02-06,102,967,"M6",12,1.52,1440,30,"4","05","02",1,"ACB","DAY","WD"
2014-02-06,116,987,"M6",13,2.63,1312.2,20,"4","05","02",1,"ACB","DAY","WD"
2014-02-06,256,193,"SerieClub",13,0.03,26,30,"4","05","02",0,"EB","DAY","WD"
2014-02-06,152,292,"Teva",13,0.08,294,30,"4","05","02",1,"AC","DAY","WD"
2014-02-06,782,1268,"M6",14,4.58,1312.2,20,"4","05","02",1,"ABA","DAY","WD"
2014-02-06,1302,1097,"M6",14,5.35,1312.2,20,"4","05","02",1,"ABA","DAY","WD"
2014-02-06,148,182,"SerieClub",15,0.11,38.8,20,"4","05","02",1,"AC","DAY","WD"
2014-02-06,162,144,"SerieClub",15,0.12,58,30,"4","05","02",1,"AC","DAY","WD"
2014-02-06,314,772,"M6",15,2.74,845.64,20,"4","05","02",0,"EBD","DAY","WD"
2014-02-06,210,794,"M6",16,2.65,990,30,"4","05","02",1,"ACA","DAY","WD"
2014-02-06,168,154,"SerieClub",16,0.12,40.6,20,"4","05","02",1,"AC","DAY","WD"
2014-02-06,232,176,"SerieClub",18,0.2,78,30,"4","05","02",1,"AC","DAY","WD"
2014-02-06,686,1362,"M6",18,3.49,2160,30,"4","05","02",1,"CBA","ACCESS","WD"
2014-02-06,716,952,"M6",19,4.56,2041.2,20,"4","05","02",1,"DDB","ACCESS","WD"
2014-02-06,184,2264,"M6",20,8.79,7560,30,"4","05","02",0,"DAA","ACCESS","WD"
2014-02-06,210,2572,"M6",20,9.59,6852.6,20,"4","05","02",0,"ACB","PEAK","WD"
2014-02-06,226,219,"SerieClub",21,0.03,47,20,"4","05","02",1,"AC","PEAK","WD"
2014-02-06,96,128,"Teva",23,0.13,173.34,20,"4","05","02",1,"AA","PEAK","WD"
2014-02-06,52,105,"ParisPremiere",23,0.35,238.14,20,"4","05","02",1,"AAG","NIGHT","WD"
2014-02-06,38,63,"ParisPremiere",24,0.25,264,30,"4","05","02",1,"AAG","NIGHT","WD"
2014-02-07,36,43,"ParisPremiere",7,0,4.86,20,"5","05","02",0,"EBL","NIGHT","WD"
2014-02-07,50,65,"ParisPremiere",7,0,4.86,20,"5","05","02",0,"EBF","DAY","WD"
2014-02-07,90,92,"SerieClub",8,0.03,17.8,20,"5","05","02",1,"ACC","DAY","WD"
2014-02-07,124,240,"M6",10,0.17,58.32,20,"5","05","02",0,"DG","DAY","WD"
2014-02-07,144,173,"Teva",11,0.05,110.16,20,"5","05","02",1,"AB","DAY","WD"
2014-02-07,116,807,"M6",11,0.43,468,30,"5","05","02",1,"ACB","DAY","WD"
2014-02-07,164,184,"Teva",11,0.03,232,30,"5","05","02",0,"AB","DAY","WD"
2014-02-07,94,139,"Teva",12,0.03,296,30,"5","05","02",1,"AC","DAY","WD"
2014-02-07,96,656,"M6",12,0.83,1260,30,"5","05","02",0,"ACB","DAY","WD"
2014-02-07,172,233,"Teva",13,0.04,342,30,"5","05","02",1,"AC","DAY","WD"
2014-02-07,130,107,"SerieClub",13,0.05,20,30,"5","05","02",0,"EB","DAY","WD"
2014-02-07,138,253,"Teva",13,0.04,316,30,"5","05","02",1,"AC","DAY","WD"
2014-02-07,142,1237,"M6",14,6.11,1312.2,20,"5","05","02",0,"EBL","DAY","WD"
2014-02-07,122,140,"ParisPremiere",14,0.31,58.32,20,"5","05","02",1,"ACA","DAY","WD"
2014-02-07,144,100,"SerieClub",14,0.1,28,30,"5","05","02",1,"AC","DAY","WD"
2014-02-07,150,181,"Teva",14,0.05,113.4,20,"5","05","02",1,"EA","DAY","WD"
2014-02-07,168,1397,"M6",15,6.14,1620,30,"5","05","02",1,"ABF","DAY","WD"
2014-02-07,144,132,"SerieClub",15,0.14,24.4,20,"5","05","02",1,"AC","DAY","WD"
2014-02-07,186,144,"SerieClub",15,0.13,32,30,"5","05","02",1,"AC","DAY","WD"
2014-02-07,176,1811,"M6",17,3.25,1350,30,"5","05","02",1,"CBB","DAY","WD"
2014-02-07,510,254,"SerieClub",18,0.12,70,30,"5","05","02",1,"AC","DAY","WD"
2014-02-07,316,270,"Teva",18,0.02,115.02,20,"5","05","02",1,"AC","ACCESS","WD"
2014-02-07,138,159,"SerieClub",18,0.07,52,30,"5","05","02",1,"AC","ACCESS","WD"
2014-02-07,186,180,"ParisPremiere",19,0.14,86,30,"5","05","02",1,"ACC","ACCESS","WD"
2014-02-07,136,1094,"M6",19,3.25,2041.2,20,"5","05","02",1,"DDB","ACCESS","WD"
2014-02-07,220,188,"ParisPremiere",19,0.14,92.34,20,"5","05","02",0,"ACC","ACCESS","WD"
2014-02-07,140,1198,"M6",19,3.07,2610,30,"5","05","02",0,"DDB","ACCESS","WD"
2014-02-07,248,363,"Teva",19,0,140.94,20,"5","05","02",1,"AC","ACCESS","WD"
2014-02-07,174,441,"Teva",21,0.18,202.5,20,"5","05","02",1,"CBA","ACCESS","WD"
2014-02-07,1200,2361,"M6",22,8.85,7920,30,"5","05","02",1,"ACA","PEAK","WD"
2014-02-07,124,136,"ParisPremiere",22,0.33,119.88,20,"5","05","02",1,"CC","NIGHT","WD"
2014-02-07,148,133,"ParisPremiere",22,0.33,119.88,20,"5","05","02",0,"CC","NIGHT","WD"
2014-02-07,98,129,"SerieClub",23,0.11,44,30,"5","05","02",0,"CC","NIGHT","WD"
2014-02-07,146,315,"Teva",23,0.19,116.64,20,"5","05","02",1,"CBA","NIGHT","WD"
2014-02-07,16,94,"M6",25,0.7,720,30,"5","05","02",1,"ACC","NIGHT","WD"
2014-02-08,20,24,"ParisPremiere",7,0,6,30,"6","05","02",1,"EBL","NIGHT","WE"
2014-02-08,40,32,"ParisPremiere",7,0,4.86,20,"6","05","02",0,"J","DAY","WE"
2014-02-08,94,111,"SerieClub",9,0.1,22.6,20,"6","05","02",1,"AC","DAY","WE"
2014-02-08,104,120,"SerieClub",10,0.09,32.4,20,"6","05","02",1,"AC","DAY","WE"
2014-02-08,154,130,"SerieClub",10,0.08,30.8,20,"6","05","02",1,"AC","DAY","WE"
2014-02-08,120,129,"SerieClub",11,0.05,22.6,20,"6","05","02",1,"AC","DAY","WE"
2014-02-08,142,507,"M6",11,0.09,379.08,20,"6","05","02",1,"EBL","DAY","WE"
2014-02-08,116,105,"SerieClub",12,0.03,26,30,"6","05","02",1,"AC","DAY","WE"
2014-02-08,108,111,"SerieClub",13,0.09,32.4,20,"6","05","02",1,"AC","DAY","WE"
2014-02-08,144,316,"Teva",14,0.09,118.26,20,"6","05","02",0,"EA","DAY","WE"
2014-02-08,124,196,"Teva",15,0.1,129.6,20,"6","05","02",1,"E","DAY","WE"
2014-02-08,132,198,"Teva",15,0.07,115.02,20,"6","05","02",1,"EB","DAY","WE"
2014-02-08,156,943,"M6",16,1.51,1020.6,20,"6","05","02",1,"EAJ","DAY","WE"
2014-02-08,154,189,"Teva",16,0.09,98,30,"6","05","02",0,"EB","DAY","WE"
2014-02-08,194,165,"SerieClub",17,0.04,37.2,20,"6","05","02",1,"AC","DAY","WE"
2014-02-08,186,876,"M6",17,1.58,1020.6,20,"6","05","02",0,"EBD","DAY","WE"
2014-02-08,270,194,"SerieClub",17,0.07,50,30,"6","05","02",1,"AC","DAY","WE"
2014-02-08,198,240,"Teva",17,0.09,108,30,"6","05","02",1,"EA","DAY","WE"
2014-02-08,174,240,"Teva",18,0.05,93.96,20,"6","05","02",0,"EA","DAY","WE"
2014-02-08,176,187,"ParisPremiere",18,0.09,97.2,20,"6","05","02",0,"EBJ","ACCESS","WE"
2014-02-08,166,155,"SerieClub",18,0.15,78,30,"6","05","02",1,"AC","ACCESS","WE"
2014-02-08,578,695,"M6",19,5.63,1545.48,20,"6","05","02",1,"EBL","ACCESS","WE"
2014-02-08,992,1283,"M6",20,7.82,4082.4,20,"6","05","02",0,"EBL","ACCESS","WE"
2014-02-08,152,132,"SerieClub",21,0.02,66,30,"6","05","02",1,"AC","PEAK","WE"
2014-02-08,172,240,"Teva",21,0.2,232,30,"6","05","02",1,"EB","PEAK","WE"
2014-02-08,272,1759,"M6",21,8.3,3790.8,20,"6","05","02",1,"ACA","PEAK","WE"
2014-02-08,158,1795,"M6",22,7.43,2916,20,"6","05","02",1,"ACA","PEAK","WE"
2014-02-08,270,245,"ParisPremiere",22,0.15,163.62,20,"6","05","02",1,"AF","NIGHT","WE"
2014-02-08,230,228,"Teva",22,0.19,196.02,20,"6","05","02",0,"EB","NIGHT","WE"
2014-02-08,128,142,"ParisPremiere",22,0.19,192,30,"6","05","02",1,"AF","NIGHT","WE"
2014-02-08,124,150,"SerieClub",23,0.01,60,20,"6","05","02",1,"AC","NIGHT","WE"
2014-02-08,100,105,"ParisPremiere",23,0.08,114,30,"6","05","02",0,"AF","NIGHT","WE"
2014-02-08,68,137,"Teva",23,0.18,110.16,20,"6","05","02",1,"EA","NIGHT","WE"
2014-02-08,150,563,"M6",24,5.69,1166.4,20,"6","05","02",1,"ACA","NIGHT","WE"
2014-02-09,12,19,"ParisPremiere",7,0,4.86,20,"0","05","02",1,"EBL","NIGHT","WE"
2014-02-09,24,14,"ParisPremiere",7,0,6,30,"0","05","02",0,"EBL","DAY","WE"
2014-02-09,98,125,"M6",9,0.25,58.32,20,"0","05","02",1,"CBA","DAY","WE"
2014-02-09,104,227,"M6",9,0.58,87.48,20,"0","05","02",0,"EBD","DAY","WE"
2014-02-09,174,109,"SerieClub",9,0.06,26,20,"0","05","02",1,"AC","DAY","WE"
2014-02-09,140,176,"SerieClub",10,0.06,27.6,20,"0","05","02",1,"AC","DAY","WE"
2014-02-09,280,318,"M6",10,1.36,291.6,20,"0","05","02",1,"CC","DAY","WE"
2014-02-09,114,187,"ParisPremiere",11,0.02,76.14,20,"0","05","02",0,"EBK","DAY","WE"
2014-02-09,126,154,"SerieClub",12,0.05,18,30,"0","05","02",1,"AC","DAY","WE"
2014-02-09,130,164,"ParisPremiere",12,0.06,89.1,20,"0","05","02",1,"EBL","DAY","WE"
2014-02-09,122,125,"SerieClub",12,0.04,21,20,"0","05","02",1,"AC","DAY","WE"
2014-02-09,112,137,"SerieClub",13,0.05,21,20,"0","05","02",1,"AC","DAY","WE"
2014-02-09,164,261,"Teva",14,0.11,106.92,20,"0","05","02",1,"AC","DAY","WE"
2014-02-09,962,1631,"M6",15,4.59,1458,20,"0","05","02",1,"EAL","DAY","WE"
2014-02-09,166,214,"SerieClub",16,0.03,29.2,20,"0","05","02",1,"AC","DAY","WE"
2014-02-09,1042,1479,"M6",17,3.87,2187,20,"0","05","02",1,"DDB","DAY","WE"
2014-02-09,188,264,"Teva",18,0.12,108,30,"0","05","02",0,"AB","DAY","WE"
2014-02-09,556,469,"Teva",18,0.1,84.24,20,"0","05","02",1,"AC","ACCESS","WE"
2014-02-09,236,212,"SerieClub",18,0.09,120,30,"0","05","02",1,"AC","ACCESS","WE"
2014-02-09,176,286,"Teva",19,0.09,116,30,"0","05","02",1,"AC","ACCESS","WE"
2014-02-09,202,197,"SerieClub",19,0.13,132,30,"0","05","02",1,"AC","ACCESS","WE"
2014-02-09,152,294,"Teva",19,0.1,124,30,"0","05","02",1,"AC","ACCESS","WE"
2014-02-09,198,211,"ParisPremiere",20,0.24,168.48,20,"0","05","02",1,"ACB","ACCESS","WE"
2014-02-09,186,213,"SerieClub",20,0.14,116.6,20,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,190,492,"Teva",20,0.31,170,30,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,238,187,"SerieClub",20,0.1,122,30,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,168,800,"Teva",21,0.39,232,30,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,166,178,"SerieClub",21,0.07,70,30,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,210,932,"Teva",21,0.38,196.02,20,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,106,118,"SerieClub",22,0.07,70,30,"0","05","02",1,"AC","PEAK","WE"
2014-02-09,272,784,"Teva",22,0.23,137.7,20,"0","05","02",1,"AC","NIGHT","WE"
2014-02-09,96,120,"SerieClub",22,0.08,61.6,20,"0","05","02",1,"AC","NIGHT","WE"
2014-02-09,60,237,"M6",24,0.47,583.2,20,"0","05","02",1,"DDB","NIGHT","WE"
2014-02-10,46,22,"ParisPremiere",7,0.01,4.86,20,"1","06","02",0,"EBL","NIGHT","WD"
2014-02-10,28,28,"ParisPremiere",7,0.01,4.86,20,"1","06","02",0,"J","DAY","WD"
2014-02-10,76,85,"SerieClub",9,0.04,26,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,110,196,"M6",10,0.11,58.32,20,"1","06","02",0,"DG","DAY","WD"
2014-02-10,222,334,"M6",10,0.26,233.28,20,"1","06","02",1,"CBB","DAY","WD"
2014-02-10,148,117,"SerieClub",10,0.07,16.2,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,116,118,"SerieClub",11,0.05,27.6,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,232,232,"Teva",11,0.04,110.16,20,"1","06","02",1,"AB","DAY","WD"
2014-02-10,134,116,"SerieClub",11,0.07,16.2,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,180,1243,"M6",13,5.34,1253.88,20,"1","06","02",0,"ACB","DAY","WD"
2014-02-10,298,206,"SerieClub",14,0.03,30.8,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,134,202,"Teva",14,0.13,103.68,20,"1","06","02",1,"AB","DAY","WD"
2014-02-10,1120,978,"M6",14,5.78,1195.56,20,"1","06","02",1,"ABF","DAY","WD"
2014-02-10,142,138,"SerieClub",15,0.13,56.8,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,446,957,"M6",15,3.99,845.64,20,"1","06","02",0,"ABF","DAY","WD"
2014-02-10,176,176,"SerieClub",16,0.15,51.8,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,678,643,"M6",16,2.19,801.9,20,"1","06","02",1,"ABB","DAY","WD"
2014-02-10,180,182,"SerieClub",16,0.11,47,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,494,951,"M6",16,3.12,714.42,20,"1","06","02",1,"ABB","DAY","WD"
2014-02-10,314,711,"M6",17,2.76,758.16,20,"1","06","02",0,"ABB","DAY","WD"
2014-02-10,206,195,"SerieClub",17,0.12,74.6,20,"1","06","02",1,"AC","DAY","WD"
2014-02-10,194,189,"ParisPremiere",18,0.2,90.72,20,"1","06","02",1,"ACC","DAY","WD"
2014-02-10,168,304,"Teva",18,0,149.04,20,"1","06","02",1,"AC","ACCESS","WD"
2014-02-10,160,178,"ParisPremiere",19,0.19,102.06,20,"1","06","02",1,"ACC","ACCESS","WD"
2014-02-10,166,1049,"M6",19,4.01,1837.08,20,"1","06","02",1,"DDB","ACCESS","WD"
2014-02-10,220,197,"ParisPremiere",19,0.13,92.34,20,"1","06","02",0,"ACC","ACCESS","WD"
2014-02-10,204,202,"ParisPremiere",19,0.09,111.78,20,"1","06","02",1,"ACB","ACCESS","WD"
2014-02-10,222,267,"Teva",20,0.16,192.78,20,"1","06","02",0,"AC","ACCESS","WD"
2014-02-10,186,2259,"M6",20,4.89,6415.2,20,"1","06","02",0,"ACB","PEAK","WD"
2014-02-10,166,267,"Teva",21,0.28,289.98,20,"1","06","02",1,"AA","PEAK","WD"
2014-02-10,180,171,"ParisPremiere",21,0.12,131.22,20,"1","06","02",1,"CC","PEAK","WD"
2014-02-10,132,3194,"M6",22,3.62,5832,20,"1","06","02",1,"CBB","PEAK","WD"
2014-02-10,246,186,"ParisPremiere",22,0.14,124.74,20,"1","06","02",0,"CC","NIGHT","WD"
2014-02-10,126,96,"ParisPremiere",23,0.2,123.12,20,"1","06","02",1,"ACC","NIGHT","WD"
2014-02-10,264,254,"M6",24,0.39,670.68,20,"1","06","02",1,"EBL","NIGHT","WD"
2014-02-11,30,32,"ParisPremiere",7,0,4.86,20,"2","06","02",0,"EBL","NIGHT","WD"
2014-02-11,40,37,"ParisPremiere",7,0,4.86,20,"2","06","02",0,"EBF","DAY","WD"
2014-02-11,72,74,"SerieClub",8,0.05,14.6,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,84,219,"M6",10,0.03,58.32,20,"2","06","02",0,"DG","DAY","WD"
2014-02-11,88,429,"M6",10,0,233.28,20,"2","06","02",1,"CBB","DAY","WD"
2014-02-11,114,129,"Teva",10,0.03,102.06,20,"2","06","02",1,"AB","DAY","WD"
2014-02-11,536,383,"M6",12,2.06,1020.6,20,"2","06","02",1,"ACB","DAY","WD"
2014-02-11,188,806,"M6",13,3.62,1312.2,20,"2","06","02",1,"ACB","DAY","WD"
2014-02-11,148,277,"Teva",13,0.06,241.38,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,164,130,"SerieClub",13,0.06,27.6,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,124,188,"Teva",14,0.08,108.54,20,"2","06","02",0,"AC","DAY","WD"
2014-02-11,188,1243,"M6",14,5.94,1195.56,20,"2","06","02",1,"ABA","DAY","WD"
2014-02-11,142,156,"SerieClub",14,0.08,35.6,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,110,168,"Teva",14,0.09,106.92,20,"2","06","02",1,"AB","DAY","WD"
2014-02-11,626,855,"M6",14,5.51,1195.56,20,"2","06","02",1,"ABA","DAY","WD"
2014-02-11,184,178,"Teva",15,0.08,98.82,20,"2","06","02",1,"AB","DAY","WD"
2014-02-11,130,142,"SerieClub",15,0.11,42.2,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,162,174,"SerieClub",15,0.17,45.4,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,608,685,"M6",15,4.12,845.64,20,"2","06","02",0,"EBL","DAY","WD"
2014-02-11,210,136,"SerieClub",16,0.17,45.4,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,134,843,"M6",16,3.38,801.9,20,"2","06","02",1,"ABF","DAY","WD"
2014-02-11,144,184,"SerieClub",16,0.11,30.8,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,126,171,"SerieClub",17,0.14,42.2,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,200,160,"SerieClub",17,0.16,51.8,20,"2","06","02",1,"AC","DAY","WD"
2014-02-11,622,817,"M6",18,2.98,1312.2,20,"2","06","02",1,"CBA","DAY","WD"
2014-02-11,172,1193,"M6",18,4.29,1603.8,20,"2","06","02",1,"CBA","ACCESS","WD"
2014-02-11,282,214,"Teva",18,0,111.78,20,"2","06","02",1,"AC","ACCESS","WD"
2014-02-11,140,181,"ParisPremiere",19,0.14,87.48,20,"2","06","02",0,"ACC","ACCESS","WD"
2014-02-11,136,161,"SerieClub",20,0.14,66.4,20,"2","06","02",1,"AC","ACCESS","WD"
2014-02-11,1208,1818,"M6",20,10.32,6998.4,20,"2","06","02",1,"ACB","PEAK","WD"
2014-02-11,138,168,"Teva",22,0.09,241.38,20,"2","06","02",0,"AC","PEAK","WD"
2014-02-11,82,129,"ParisPremiere",23,0.25,134.46,20,"2","06","02",1,"AAB","NIGHT","WD"
2014-02-11,80,458,"M6",23,0.85,670.68,20,"2","06","02",1,"AAA","NIGHT","WD"
2014-02-12,40,43,"ParisPremiere",7,0.01,4.86,20,"3","06","02",1,"EBL","NIGHT","WD"
2014-02-12,46,64,"ParisPremiere",7,0.01,4.86,20,"3","06","02",0,"EBL","DAY","WD"
2014-02-12,94,105,"SerieClub",9,0.03,11.4,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,104,108,"SerieClub",9,0.06,21,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,92,219,"M6",10,0.04,58.32,20,"3","06","02",0,"DG","DAY","WD"
2014-02-12,190,273,"M6",10,0.14,233.28,20,"3","06","02",1,"CBB","DAY","WD"
2014-02-12,124,174,"Teva",11,0.04,113.4,20,"3","06","02",1,"EB","DAY","WD"
2014-02-12,138,134,"SerieClub",11,0.05,11.4,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,136,143,"Teva",12,0.04,223.56,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,98,563,"M6",12,0.85,1020.6,20,"3","06","02",1,"ACB","DAY","WD"
2014-02-12,182,218,"Teva",12,0.05,254.34,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,704,638,"M6",13,3.65,1312.2,20,"3","06","02",1,"ACB","DAY","WD"
2014-02-12,248,253,"Teva",13,0.05,259.2,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,502,908,"M6",14,4.95,1195.56,20,"3","06","02",1,"ABF","DAY","WD"
2014-02-12,168,1091,"M6",15,5.11,1195.56,20,"3","06","02",1,"ABF","DAY","WD"
2014-02-12,186,168,"SerieClub",15,0.15,40.6,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,444,846,"M6",15,3.92,845.64,20,"3","06","02",0,"EBD","DAY","WD"
2014-02-12,164,176,"SerieClub",16,0.16,53.4,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,188,230,"Teva",16,0.08,82.62,20,"3","06","02",1,"EB","DAY","WD"
2014-02-12,178,174,"SerieClub",16,0.15,47,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,160,175,"SerieClub",17,0.18,48.6,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,198,149,"SerieClub",17,0.18,64.8,20,"3","06","02",1,"AC","DAY","WD"
2014-02-12,126,815,"M6",18,2.75,1312.2,20,"3","06","02",1,"CBA","DAY","WD"
2014-02-12,178,215,"Teva",18,0.06,119.88,20,"3","06","02",0,"EA","ACCESS","WD"
2014-02-12,222,163,"ParisPremiere",18,0.21,105.3,20,"3","06","02",1,"ACC","ACCESS","WD"
2014-02-12,236,1041,"M6",18,4.12,1603.8,20,"3","06","02",1,"CBA","ACCESS","WD"
2014-02-12,150,253,"Teva",18,0.03,119.88,20,"3","06","02",1,"AC","ACCESS","WD"
2014-02-12,172,165,"ParisPremiere",19,0.21,81,20,"3","06","02",1,"ACC","ACCESS","WD"
2014-02-12,132,123,"ParisPremiere",19,0.13,93.96,20,"3","06","02",0,"ACC","ACCESS","WD"
2014-02-12,126,161,"ParisPremiere",19,0.14,137.7,20,"3","06","02",1,"ACB","ACCESS","WD"
