"Date","visits_gain","Chaine","Ecran","Version","Heure","GRP","BudgetNet","Format","Isole","TAv","EmAv","TAp","EmAp","weekday","nthweek","month"
2014-04-14,536,1,1410,6,14,6.03,1530.9,20,1,15,81,15,93,1,15,4
2014-04-14,248,1,1530,11,15,2.98,666.9,12,1,15,81,19,359,1,15,4
2014-04-14,432,1,1640,10,16,2.59,718.2,12,1,26,477,25,514,1,15,4
2014-04-14,383,1,1930,10,19,2.79,1590.3,12,1,33,4,32,23,1,15,4
2014-04-14,763,1,2010,10,20,7.51,4411.8,12,1,32,429,18,715,1,15,4
2014-04-15,131,1,1015,13,10,0,320.76,20,1,26,477,25,514,2,15,4
2014-04-15,119,1,1120,6,11,0.25,379.08,20,1,20,414,19,459,2,15,4
2014-04-15,194,1,1205,13,11,0.63,437.4,20,1,20,414,19,453,2,15,4
2014-04-15,213,1,1515,6,15,1.79,1020.6,20,1,15,655,42,686,2,15,4
2014-04-15,182,1,1530,11,15,2.2,666.9,12,1,42,648,19,376,2,15,4
2014-04-15,466,1,1640,11,16,2.4,718.2,12,1,26,477,25,514,2,15,4
2014-04-15,441,1,1830,13,18,1.52,1647.54,20,1,25,741,24,764,2,15,4
2014-04-15,624,1,2005,10,20,6.88,4411.8,12,1,32,429,18,715,2,15,4
2014-04-15,780,1,2040,10,20,6.27,4719.6,12,1,19,682,46,486,2,15,4
2014-04-16,189,1,1015,6,10,0.31,320.76,20,1,26,477,25,514,3,15,4
2014-04-16,188,1,1205,13,11,0.5,437.4,20,1,20,412,19,459,3,15,4
2014-04-16,142,1,1230,6,12,0.56,947.7,20,1,20,414,19,459,3,15,4
2014-04-16,121,1,1240,11,12,0.36,636.12,12,1,20,414,42,681,3,15,4
2014-04-16,475,1,1410,13,14,3.95,1530.9,20,1,14,393,14,438,3,15,4
2014-04-16,437,1,1440,6,14,4.53,1530.9,20,1,14,393,14,438,3,15,4
2014-04-16,274,1,1515,13,15,3.1,1020.6,20,1,14,393,19,371,3,15,4
2014-04-16,741,1,1710,11,17,2.64,902.88,12,1,26,477,25,514,3,15,4
2014-04-16,318,1,1805,10,17,1.22,902.88,12,1,42,644,24,764,3,15,4
2014-04-16,340,1,1900,11,18,1.67,1385.1,12,1,25,741,24,764,3,15,4
2014-04-16,868,1,2025,10,20,8.26,5130,12,1,19,682,18,715,3,15,4
2014-04-17,60,1,950,10,9,0.11,61.56,12,1,42,642,25,514,4,15,4
2014-04-17,69,1,1015,6,10,0,320.76,20,1,26,477,25,514,4,15,4
2014-04-17,173,1,1230,13,12,0.84,947.7,20,1,20,412,19,457,4,15,4
2014-04-17,272,1,1305,6,13,3.8,1545.48,20,1,19,682,18,715,4,15,4
2014-04-17,471,1,1410,11,14,6.12,1077.3,12,1,15,625,15,665,4,15,4
2014-04-17,442,1,1440,13,14,6.09,1530.9,20,1,15,625,15,665,4,15,4
2014-04-17,256,1,1515,10,15,3.39,718.2,12,1,15,625,42,682,4,15,4
2014-04-17,156,1,1530,6,15,2.78,947.7,20,1,42,644,19,357,4,15,4
2014-04-17,457,1,1640,13,16,3.03,1020.6,20,1,26,477,25,514,4,15,4
2014-04-17,291,1,1805,6,17,1.67,1283.04,20,1,42,643,24,764,4,15,4
2014-04-17,351,1,1830,10,18,1.5,1159.38,12,1,25,741,24,764,4,15,4
2014-04-17,327,1,1900,11,18,2.99,1385.1,12,1,25,741,24,764,4,15,4
2014-04-17,395,1,1930,11,19,4.39,1590.3,12,1,33,10,32,3,4,15,4
2014-04-17,691,1,2045,11,20,6.44,5335.2,12,1,46,450,17,667,4,15,4
2014-04-17,645,1,2180,10,22,4.65,4104,12,1,18,627,17,668,4,15,4
2014-04-18,130,1,1015,13,10,0.54,320.76,20,1,26,477,25,514,5,15,4
2014-04-18,96,3,1100,6,10,0.17,207.036,20,1,52,568,51,56,5,15,4
2014-04-18,89,3,1220,11,12,0.11,151.848,12,1,52,777,51,796,5,15,4
2014-04-18,131,1,1230,6,12,0.47,947.7,20,1,20,414,19,459,5,15,4
2014-04-18,159,1,1250,13,12,1.19,991.44,20,1,42,643,33,598,5,15,4
2014-04-18,121,3,1250,10,12,0.16,318.06,12,1,17,298,16,317,5,15,4
2014-04-18,223,3,1320,13,13,0.16,510.3,20,1,17,298,51,688,5,15,4
2014-04-18,380,3,1350,11,13,0,341.658,12,1,1,493,1,530,5,15,4
2014-04-18,419,1,1410,6,14,5.34,1530.9,20,1,15,635,15,676,5,15,4
2014-04-18,655,1,1440,13,14,4.05,1530.9,20,1,15,635,15,676,5,15,4
2014-04-18,208,3,1500,6,15,0.17,415.53,20,1,1,496,1,533,5,15,4
2014-04-18,431,1,1530,11,15,2,666.9,12,0,42,643,19,370,5,15,4
2014-04-18,64,3,1530,10,15,0.17,302.67,12,0,1,519,1,555,5,15,4
2014-04-18,284,1,1610,11,16,1.15,533.52,12,1,20,342,19,370,5,15,4
2014-04-18,205,3,1710,11,17,0.18,245.214,12,1,1,524,1,560,5,15,4
2014-04-18,465,1,1805,13,17,1.45,1283.04,20,1,52,56,24,764,5,15,4
2014-04-18,205,3,1820,10,18,0.7,400.14,12,1,52,466,51,503,5,15,4
2014-04-18,436,1,1900,10,18,3.61,1385.1,12,1,25,741,24,764,5,15,4
2014-04-18,549,3,1850,13,18,0.91,962.28,20,1,52,466,51,503,5,15,4
2014-04-18,757,1,2025,11,20,8.5,4309.2,12,1,19,682,18,715,5,15,4
2014-04-19,83,1,1105,11,10,0.01,164.16,12,1,19,607,18,646,6,15,4
2014-04-19,152,3,1130,6,11,0.15,263.898,20,1,52,281,51,680,6,15,4
2014-04-19,114,3,1200,11,11,0.16,194.94,12,1,52,284,51,301,6,15,4
2014-04-19,214,1,1205,10,12,0.09,461.7,12,1,19,603,18,641,6,15,4
2014-04-19,173,3,1340,10,13,0.67,370.386,12,1,17,576,16,611,6,15,4
2014-04-19,416,1,1510,10,15,1.81,779.76,12,1,33,106,32,123,6,15,4
2014-04-19,236,3,1700,11,16,0.51,366.282,12,1,20,305,19,325,6,15,4
2014-04-19,252,1,1800,6,17,1.43,1239.3,20,1,46,83,27,805,6,15,4
2014-04-19,314,1,1830,11,18,0.32,923.4,12,1,28,785,27,805,6,15,4
2014-04-20,126,1,950,13,9,0.19,87.48,20,1,19,540,18,577,0,15,4
2014-04-20,237,1,1040,6,10,0.2,174.96,20,1,19,538,18,575,0,15,4
2014-04-20,80,3,1130,10,11,1.16,349.866,12,1,52,283,51,683,0,15,4
2014-04-20,71,3,1230,11,12,0.41,246.24,12,1,52,566,1,481,0,15,4
2014-04-20,211,3,1350,10,14,1.08,297.54,12,1,1,444,1,480,0,15,4
2014-04-20,714,1,1420,11,14,4.13,1128.6,12,1,38,536,38,573,0,15,4
2014-04-20,204,3,1540,11,15,2.22,410.4,12,1,1,178,1,191,0,15,4
2014-04-20,308,3,1800,11,17,0.76,685.368,12,1,52,639,16,727,0,15,4
2014-04-20,488,3,1820,13,18,0.71,1108.08,20,1,17,691,16,725,0,15,4
2014-04-20,273,3,2140,11,21,1.56,1272.24,12,1,1,398,1,442,0,15,4
2014-04-21,225,1,1015,13,10,0.17,262.44,20,1,26,477,25,514,1,16,4
2014-04-21,173,1,1230,6,12,1.33,947.7,20,1,20,414,19,459,1,16,4
2014-04-21,218,3,1250,10,13,0.28,297.54,12,1,1,503,1,540,1,16,4
2014-04-21,321,3,1320,6,13,0.24,481.14,20,1,1,518,1,554,1,16,4
2014-04-21,322,3,1350,11,14,0,318.06,12,1,1,482,1,520,1,16,4
2014-04-21,360,3,1500,13,15,0,415.53,20,1,1,530,1,566,1,16,4
2014-04-21,248,3,1710,10,17,0.49,325.242,12,1,1,449,1,485,1,16,4
2014-04-21,907,1,1830,13,18,3.9,1603.8,20,1,26,403,25,446,1,16,4
2014-04-21,1137,1,1900,11,18,4.01,1333.8,12,0,26,403,25,446,1,16,4
2014-04-21,1173,3,1820,11,18,0.36,371.412,12,0,52,460,51,497,1,16,4
2014-04-21,715,3,1910,10,19,1.52,924.426,12,1,52,462,51,499,1,16,4
2014-04-21,1751,1,2160,10,22,4.4,4206.6,12,1,26,732,25,756,1,16,4
2014-04-21,2123,1,2180,11,22,3.81,4309.2,12,1,26,732,25,756,1,16,4
2014-04-22,51,1,950,6,9,0,72.9,20,1,42,642,25,514,2,16,4
2014-04-22,213,1,1015,13,10,0.04,233.28,20,1,26,477,25,514,2,16,4
2014-04-22,148,1,1230,6,12,1.04,874.8,20,1,20,413,19,458,2,16,4
2014-04-22,121,3,1230,11,12,0,246.24,12,1,52,775,51,605,2,16,4
2014-04-22,158,3,1250,6,13,0.25,422.82,20,1,17,307,16,327,2,16,4
2014-04-22,305,3,1320,10,13,0.03,338.58,12,1,1,520,1,556,2,16,4
2014-04-22,406,1,1440,10,14,5.31,861.84,12,1,15,754,15,776,2,16,4
2014-04-22,461,3,1500,13,15,0.27,415.53,20,0,1,508,1,545,2,16,4
2014-04-22,-42,1,1530,11,15,2.41,595.08,12,0,42,639,19,362,2,16,4
2014-04-22,202,3,1530,11,15,0.11,302.67,12,1,52,499,51,536,2,16,4
2014-04-22,368,1,1610,13,16,1.9,845.64,20,1,20,335,19,362,2,16,4
2014-04-22,190,3,1610,10,16,0.17,181.602,12,1,52,479,51,517,2,16,4
2014-04-22,621,1,1640,11,16,1.76,697.68,12,1,26,477,25,514,2,16,4
2014-04-22,493,1,1830,6,18,2.45,1385.1,20,1,26,403,25,446,2,16,4
2014-04-22,227,3,1820,11,18,0.81,371.412,12,1,52,474,51,511,2,16,4
2014-04-22,644,1,1900,11,18,3.12,1282.5,12,1,26,403,25,446,2,16,4
2014-04-22,255,3,2140,10,21,0.79,1026,12,1,52,259,51,274,2,16,4
2014-04-22,574,1,2140,10,21,3.11,3898.8,12,1,10,779,10,798,2,16,4
2014-04-23,80,1,1015,13,10,0.05,233.28,20,1,26,477,25,514,3,16,4
2014-04-23,98,3,1130,6,11,0,205.578,20,1,52,571,51,250,3,16,4
2014-04-23,122,1,1230,6,12,1.02,874.8,20,1,20,417,19,462,3,16,4
2014-04-23,146,1,1240,11,12,0.88,615.6,12,1,20,417,42,680,3,16,4
2014-04-23,310,1,1340,13,13,1.82,1239.3,20,1,46,83,33,598,3,16,4
2014-04-23,-76,3,1320,11,13,0.09,338.58,12,1,1,505,1,542,3,16,4
2014-04-23,494,3,1350,11,14,0.19,353.97,12,0,1,485,1,522,3,16,4
2014-04-23,8,1,1410,6,14,3.93,1312.2,20,0,12,574,12,609,3,16,4
2014-04-23,534,1,1440,13,14,4.19,1224.72,20,1,12,574,12,609,3,16,4
2014-04-23,360,3,1500,11,15,0,338.58,12,1,1,491,1,528,3,16,4
2014-04-23,235,1,1515,11,15,1.9,615.6,12,1,12,574,19,360,3,16,4
2014-04-23,256,1,1530,6,15,1.82,845.64,20,1,12,574,19,360,3,16,4
2014-04-23,287,1,1610,11,16,2.33,595.08,12,1,20,333,19,360,3,16,4
2014-04-23,771,1,1710,11,17,2.53,882.36,12,1,26,477,25,514,3,16,4
2014-04-23,388,1,1900,11,18,3.42,1282.5,12,1,26,403,25,446,3,16,4
2014-04-23,352,1,1930,11,19,3.32,1436.4,12,0,33,1,32,10,3,16,4
2014-04-23,479,3,1910,10,19,1.41,924.426,12,0,52,454,51,491,3,16,4
2014-04-23,1184,1,2180,10,22,3.65,3693.6,12,0,26,624,25,664,3,16,4
2014-04-23,162,3,2180,11,22,1.68,892.62,12,0,52,261,51,278,3,16,4
2014-04-24,103,1,1015,13,10,0.19,233.28,20,1,26,477,25,514,4,16,4
2014-04-24,62,3,1220,10,12,0.21,144.666,12,1,52,771,51,792,4,16,4
2014-04-24,102,1,1230,6,12,0.38,874.8,20,1,20,419,19,464,4,16,4
2014-04-24,127,3,1230,13,12,0.12,349.92,20,1,52,723,16,310,4,16,4
2014-04-24,185,3,1320,11,13,0.16,338.58,12,1,1,481,1,519,4,16,4
2014-04-24,447,1,1410,10,14,5.66,923.4,12,1,15,657,15,695,4,16,4
2014-04-24,322,1,1530,13,15,3.18,845.64,20,1,42,639,19,365,4,16,4
2014-04-24,182,3,1530,6,15,0.16,430.11,20,1,1,501,1,538,4,16,4
2014-04-24,191,3,1610,10,16,0.18,181.602,12,1,52,523,51,559,4,16,4
2014-04-24,343,1,1610,6,16,1.31,845.64,20,1,20,338,19,365,4,16,4
2014-04-24,831,1,1640,13,16,2.07,991.44,20,1,26,477,25,514,4,16,4
2014-04-24,409,1,1830,6,17,1.93,1385.1,20,1,26,403,25,446,4,16,4
2014-04-24,214,3,1820,11,18,0.07,371.412,12,1,52,461,51,498,4,16,4
2014-04-24,330,1,1900,11,18,2.19,1282.5,12,1,26,403,25,446,4,16,4
2014-04-24,641,3,1910,10,19,1.01,924.426,12,1,52,467,51,504,4,16,4
2014-04-24,893,1,2025,11,20,7.35,4924.8,12,1,19,682,18,715,4,16,4
2014-04-24,648,1,2160,11,22,5.01,3796.2,12,1,18,596,17,634,4,16,4
2014-04-24,379,1,2180,10,23,4.04,2770.2,12,1,18,598,17,636,4,16,4
2014-04-25,132,3,1100,13,10,0.12,189.54,20,1,52,570,51,62,5,16,4
2014-04-25,144,1,1120,11,11,0.73,225.72,12,1,20,414,19,459,5,16,4
2014-04-25,187,1,1230,13,12,0.7,874.8,20,1,20,414,19,459,5,16,4
2014-04-25,186,3,1250,11,13,0.22,297.54,12,1,17,297,16,316,5,16,4
2014-04-25,296,1,1340,11,13,2.91,872.1,12,1,46,83,42,680,5,16,4
2014-04-25,284,3,1320,6,13,0.27,481.14,20,1,1,529,1,565,5,16,4
2014-04-25,177,3,1350,10,14,0.16,318.06,12,1,1,497,1,534,5,16,4
2014-04-25,576,1,1440,10,14,3.22,861.84,12,1,15,423,15,468,5,16,4
2014-04-25,213,1,1515,6,15,2.35,874.8,20,1,15,423,42,682,5,16,4
2014-04-25,295,1,1530,13,15,1.57,845.64,20,1,42,644,19,366,5,16,4
2014-04-25,-24,3,1530,11,15,0.17,302.67,12,1,1,517,1,553,5,16,4
2014-04-25,277,1,1610,11,16,1.99,595.08,12,1,20,339,19,366,5,16,4
2014-04-25,440,1,1830,6,17,2.26,1385.1,20,1,26,403,25,446,5,16,4
2014-04-25,278,3,1820,13,18,0.31,527.796,20,1,52,468,51,505,5,16,4
2014-04-25,402,1,1900,10,18,2.79,1282.5,12,1,26,403,25,446,5,16,4
2014-04-25,721,1,1930,11,19,2.46,1436.4,12,0,33,1,32,22,5,16,4
2014-04-25,391,3,1910,11,19,1.14,924.426,12,0,52,472,51,509,5,16,4
2014-04-25,564,1,2010,10,20,5.2,3898.8,12,1,32,431,18,715,5,16,4
2014-04-26,78,1,1040,10,10,0,61.56,12,1,42,639,18,639,6,16,4
2014-04-26,82,3,1130,11,11,0.06,185.706,12,1,52,285,51,301,6,16,4
2014-04-26,184,1,1240,10,12,0.35,492.48,12,0,19,601,44,187,6,16,4
2014-04-26,179,3,1230,10,12,0.14,149.796,12,0,52,564,16,613,6,16,4
2014-04-26,35,1,1250,11,12,0.8,564.3,12,0,44,173,33,598,6,16,4
2014-04-26,227,3,1340,11,13,0.19,370.386,12,1,17,577,16,612,6,16,4
2014-04-26,171,3,1420,10,14,0.33,325.242,12,1,17,578,16,614,6,16,4
2014-04-26,164,3,1700,11,16,0.11,366.282,12,1,20,300,19,319,6,16,4
2014-04-26,209,1,1800,10,17,0.98,666.9,12,1,46,83,27,805,6,16,4
2014-04-26,456,3,1910,11,18,0.37,815.67,12,1,1,697,1,732,6,16,4
2014-04-26,607,1,2005,13,20,5.82,4082.4,20,1,32,431,18,715,6,16,4
2014-04-26,901,1,2025,10,20,6.19,3078,12,1,19,682,18,715,6,16,4
2014-04-26,743,1,2160,11,21,4.12,2052,12,1,18,315,17,337,6,16,4
2014-04-27,55,1,905,6,9,0.14,43.74,20,1,42,646,50,570,0,16,4
2014-04-27,132,3,1130,11,11,0.37,349.866,12,1,52,282,51,679,0,16,4
2014-04-27,112,3,1230,6,12,0.52,349.92,20,1,52,665,1,181,0,16,4
2014-04-27,394,3,1500,10,15,0.57,321.138,12,1,1,759,1,780,0,16,4
2014-04-27,585,1,1650,10,16,3.21,872.1,12,1,46,181,46,194,0,16,4
2014-04-27,815,1,1810,11,17,3.39,1385.1,12,1,33,31,32,41,0,16,4
2014-04-27,446,3,1820,11,18,0.82,779.76,12,1,17,690,16,724,0,16,4
2014-04-27,447,3,1930,11,19,0.76,933.66,12,1,52,699,51,734,0,16,4
2014-04-27,794,1,2025,13,20,4.89,5394.6,20,1,33,242,32,255,0,16,4
2014-04-27,344,3,2140,10,21,1.72,1015.74,12,1,1,97,1,111,0,16,4
2014-04-27,524,1,2250,11,22,2.49,1333.8,12,1,33,113,44,276,0,16,4
2014-04-28,27,1,950,11,9,0.35,51.3,12,1,34,562,25,514,1,17,4
2014-04-28,170,1,1015,10,10,0.11,164.16,12,1,26,477,25,514,1,17,4
2014-04-28,109,3,1230,11,12,0.12,164.16,12,1,52,776,51,606,1,17,4
2014-04-28,92,1,1240,10,12,0.93,615.6,12,1,20,412,42,678,1,17,4
2014-04-28,272,3,1250,13,13,0.23,422.82,20,1,17,306,16,326,1,17,4
2014-04-28,279,3,1320,10,13,0.14,338.58,12,1,1,487,1,524,1,17,4
2014-04-28,254,3,1500,6,15,0.19,415.53,20,1,1,500,1,537,1,17,4
2014-04-28,430,3,1530,11,15,0.19,302.67,12,0,1,508,1,545,1,17,4
2014-04-28,45,1,1530,6,15,2.34,845.64,20,0,42,637,19,375,1,17,4
2014-04-28,133,3,1710,10,17,0,232.902,12,1,52,511,51,307,1,17,4
2014-04-28,739,1,1710,11,17,3.65,882.36,12,1,26,477,25,514,1,17,4
2014-04-28,671,1,1830,13,18,2.62,1385.1,20,1,26,403,25,446,1,17,4
2014-04-28,291,3,1820,13,18,0.23,527.796,20,1,52,456,51,493,1,17,4
2014-04-28,651,1,1900,11,18,3.38,1282.5,12,1,26,403,25,446,1,17,4
2014-04-28,1176,1,2180,10,22,4.04,4104,12,1,26,733,25,757,1,17,4
2014-04-29,34,1,950,10,9,0,51.3,12,1,34,562,25,514,2,17,4
2014-04-29,125,1,1015,11,10,0,164.16,12,1,26,477,25,514,2,17,4
2014-04-29,119,3,1130,11,11,0.01,144.666,12,1,52,48,51,58,2,17,4
2014-04-29,106,3,1230,6,12,0,233.28,20,1,52,773,51,601,2,17,4
2014-04-29,144,1,1230,6,12,1.02,874.8,20,1,20,421,19,466,2,17,4
2014-04-29,205,3,1250,11,13,0.02,297.54,12,1,17,291,16,308,2,17,4
2014-04-29,315,3,1320,13,13,0.13,481.14,20,1,1,525,1,561,2,17,4
2014-04-29,209,3,1350,10,14,0.03,318.06,12,1,1,526,1,562,2,17,4
2014-04-29,264,3,1420,6,14,0.32,422.82,20,1,1,480,1,518,2,17,4
2014-04-29,335,3,1530,13,15,0.64,430.11,20,1,1,514,1,550,2,17,4
2014-04-29,349,1,1610,13,16,1.86,845.64,20,1,20,336,19,363,2,17,4
2014-04-29,626,1,1640,10,16,2.83,697.68,12,1,26,477,25,514,2,17,4
2014-04-29,82,3,1710,10,17,0.04,232.902,12,1,52,484,51,306,2,17,4
2014-04-29,404,1,1830,6,18,2.51,1385.1,20,1,26,403,25,446,2,17,4
2014-04-29,136,3,1820,10,18,0.46,371.412,12,1,52,470,51,507,2,17,4
2014-04-29,552,3,1910,10,19,0.99,924.426,12,1,52,458,51,495,2,17,4
2014-04-29,774,1,2025,11,20,7.92,4924.8,12,1,19,682,18,715,2,17,4
2014-04-29,351,3,2140,10,21,1.42,954.18,12,1,52,257,51,272,2,17,4
2014-04-30,156,1,1015,10,10,0.13,164.16,12,1,26,477,25,514,3,17,4
2014-04-30,108,3,1130,6,11,0.33,205.578,20,1,52,569,51,249,3,17,4
2014-04-30,79,3,1150,10,11,0.58,138.51,12,1,52,241,51,254,3,17,4
2014-04-30,238,1,1230,13,12,0.18,874.8,20,0,20,412,19,457,3,17,4
2014-04-30,243,3,1230,10,12,0.23,155.952,12,0,52,439,51,602,3,17,4
2014-04-30,95,1,1240,10,12,0.51,615.6,12,1,20,412,42,678,3,17,4
2014-04-30,210,3,1320,13,13,0.65,481.14,20,1,1,516,1,552,3,17,4
2014-04-30,385,1,1410,6,14,4.92,1312.2,20,1,12,676,12,709,3,17,4
2014-04-30,363,1,1440,11,14,4.71,861.84,12,1,12,676,12,709,3,17,4
2014-04-30,155,3,1500,10,15,0.5,338.58,12,1,1,501,1,538,3,17,4
2014-04-30,222,1,1515,13,15,3.22,874.8,20,1,12,676,19,358,3,17,4
2014-04-30,18,3,1530,10,15,0.88,223.668,12,1,1,509,1,546,3,17,4
2014-04-30,135,3,1610,10,16,0.21,181.602,12,1,1,513,1,549,3,17,4
2014-04-30,518,1,1640,11,16,2.2,697.68,12,1,26,477,25,514,3,17,4
2014-04-30,633,1,1710,10,17,2.71,882.36,12,1,26,477,25,514,3,17,4
2014-04-30,110,3,1800,10,17,0.36,359.1,12,1,20,292,19,309,3,17,4
2014-04-30,463,1,1900,6,18,2.08,1822.5,20,1,26,403,25,446,3,17,4
2014-04-30,336,1,1930,10,19,2.4,1231.2,12,1,33,1,32,22,3,17,4
2014-04-30,778,1,2160,11,21,3.49,3283.2,12,1,26,624,25,664,3,17,4
2014-05-01,41,3,809,6,8,0.48,109.35,20,1,42,287,42,303,4,17,5
2014-05-01,62,3,839,13,8,0.47,109.35,20,1,42,287,42,678,4,17,5
2014-05-01,232,1,1015,13,10,0.1,233.28,20,1,26,477,25,514,4,17,5
2014-05-01,31,5,1131,6,10,0.08,63.18,20,1,23,600,22,638,4,17,5
2014-05-01,124,3,1220,11,11,1.21,139.536,12,1,52,286,51,302,4,17,5
2014-05-01,217,1,1230,10,12,0.93,646.38,12,1,20,418,19,463,4,17,5
2014-05-01,102,3,1230,6,12,1.21,218.7,20,1,52,638,1,525,4,17,5
2014-05-01,169,1,1250,11,12,0.98,666.9,12,1,42,646,33,598,4,17,5
2014-05-01,212,3,1250,11,12,0.58,287.28,12,1,1,488,1,525,4,17,5
2014-05-01,419,3,1320,13,13,0.25,539.46,20,0,1,509,1,546,4,17,5
2014-05-01,-275,5,1341,13,13,0.15,134.46,20,0,17,37,11,589,4,17,5
2014-05-01,512,1,1340,6,13,4.82,1428.84,20,1,19,682,33,598,4,17,5
2014-05-01,276,3,1350,6,13,0.35,503.01,20,1,1,517,1,553,4,17,5
2014-05-01,59,5,1421,11,14,0.11,58.14,12,1,11,552,11,589,4,17,5
2014-05-01,338,3,1420,13,14,0,495.72,20,1,1,506,1,543,4,17,5
2014-05-01,867,1,1440,10,14,4.26,718.2,12,0,5,82,5,94,4,17,5
2014-05-01,867,5,1511,6,14,0.09,76.14,20,0,11,552,11,589,4,17,5
2014-05-01,274,3,1530,10,15,0.43,199.044,12,1,1,516,1,552,4,17,5
2014-05-01,54,5,1611,13,15,0.05,56.7,20,1,11,549,11,586,4,17,5
2014-05-01,792,1,1610,11,16,1.97,605.34,12,1,42,646,25,514,4,17,5
2014-05-01,52,3,1610,10,16,0.68,271.89,12,1,52,573,51,607,4,17,5
2014-05-01,1588,1,1640,13,16,2.03,962.28,20,1,26,477,25,514,4,17,5
2014-05-01,998,1,1900,10,18,2.89,1292.76,12,1,26,403,25,446,4,17,5
2014-05-01,719,3,1850,11,18,0.26,502.74,12,1,52,457,51,494,4,17,5
2014-05-01,68,5,1851,10,19,0.07,135.66,12,1,17,729,16,753,4,17,5
2014-05-01,77,5,2141,10,21,0.15,180.12,12,1,2,90,2,102,4,17,5
2014-05-01,771,1,2180,6,23,4.87,3645,20,1,18,597,17,635,4,17,5
2014-05-02,20,3,809,6,7,0.11,109.35,20,1,24,778,23,797,5,17,5
2014-05-02,67,3,930,11,9,0.16,159.03,12,1,52,764,51,785,5,17,5
2014-05-02,90,1,1015,10,10,0.41,164.16,12,1,26,477,25,514,5,17,5
2014-05-02,110,3,1220,10,11,0.22,139.536,12,1,52,774,51,794,5,17,5
2014-05-02,70,5,1251,10,12,0.09,115.14,12,1,17,37,16,45,5,17,5
2014-05-02,163,1,1230,13,12,1.26,918.54,20,1,20,414,19,459,5,17,5
2014-05-02,77,3,1230,11,12,0.01,153.9,12,1,52,719,16,315,5,17,5
2014-05-02,74,5,1311,6,12,0.08,155.52,20,1,17,37,16,45,5,17,5
2014-05-02,176,5,1341,13,13,0.12,126.36,20,0,17,37,16,467,5,17,5
2014-05-02,343,1,1305,10,13,3.17,984.96,12,0,19,682,18,715,5,17,5
2014-05-02,219,3,1320,13,13,0.36,539.46,20,1,1,504,1,541,5,17,5
2014-05-02,705,1,1440,6,14,3.58,1253.88,20,1,3,686,3,719,5,17,5
2014-05-02,45,5,1641,6,16,0.09,56.7,20,1,17,422,16,753,5,17,5
2014-05-02,854,1,1710,10,17,1.74,882.36,12,1,26,477,25,514,5,17,5
2014-05-02,-46,5,1741,13,17,0.02,61.56,20,1,17,729,16,753,5,17,5
2014-05-02,580,1,1830,13,18,2.32,1312.2,20,1,26,403,25,446,5,17,5
2014-05-02,1033,1,2025,11,20,8.45,4309.2,12,1,19,682,18,715,5,17,5
2014-05-02,-1,5,2051,10,20,0.11,87.78,12,1,2,168,35,583,5,17,5
2014-05-02,38,5,2151,11,22,0.15,131.1,12,1,36,546,35,583,5,17,5
2014-05-03,16,3,809,6,7,0.11,65.61,20,1,42,45,42,55,6,17,5
2014-05-03,39,3,839,13,8,0.38,131.22,20,1,47,664,42,678,6,17,5
2014-05-03,71,1,1105,6,11,0.22,204.12,20,1,19,604,18,642,6,17,5
2014-05-03,121,3,1130,6,11,0.36,269.73,20,1,52,290,51,297,6,17,5
2014-05-03,242,3,1200,10,11,0.41,189.81,12,0,52,277,51,297,6,17,5
2014-05-03,242,1,1150,13,11,0.01,349.92,20,0,19,608,18,647,6,17,5
2014-05-03,25,5,1211,6,12,0.06,66.42,20,1,17,729,16,753,6,17,5
2014-05-03,60,5,1251,13,13,0.08,82.62,20,1,17,729,16,753,6,17,5
2014-05-03,18,5,1331,10,13,0.09,61.56,12,1,17,729,41,572,6,17,5
2014-05-03,191,1,1440,11,14,1.27,779.76,12,1,33,13,38,573,6,17,5
2014-05-03,1,5,1441,10,14,0.13,58.14,12,1,41,728,41,752,6,17,5
2014-05-03,471,1,1510,6,14,1.32,1137.24,20,1,38,536,38,573,6,17,5
2014-05-03,181,3,1500,13,15,0.53,459.27,20,1,20,296,19,314,6,17,5
2014-05-03,440,1,1550,11,15,1.43,800.28,12,1,38,536,38,573,6,17,5
2014-05-03,243,3,1700,6,16,0.17,459.27,20,1,20,310,19,330,6,17,5
2014-05-03,40,5,1741,11,17,0.06,51.3,12,1,41,408,41,451,6,17,5
2014-05-03,46,5,1811,6,18,0.11,108.54,20,1,2,168,22,758,6,17,5
2014-05-03,325,5,1851,13,18,0.07,129.6,20,0,23,734,22,758,6,17,5
2014-05-03,298,3,1850,10,18,0.65,603.288,12,0,1,696,1,731,6,17,5
2014-05-03,313,1,1930,11,19,4.15,882.36,12,1,46,750,46,772,6,17,5
2014-05-03,19,5,1921,11,19,0.08,95.76,12,1,23,734,22,758,6,17,5
2014-05-03,355,3,1930,10,19,1.11,937.764,12,1,1,695,1,730,6,17,5
2014-05-03,24,5,2021,10,20,0.08,92.34,12,1,41,408,41,451,6,17,5
2014-05-03,732,1,2130,13,21,5.57,3499.2,20,1,18,326,17,349,6,17,5
2014-05-04,-5,5,721,10,7,0.06,7.98,12,1,41,728,50,751,0,17,5
2014-05-04,15,3,809,13,8,0,65.61,20,1,30,531,29,567,0,17,5
2014-05-04,28,5,931,11,9,0.15,61.56,12,1,36,313,35,333,0,17,5
2014-05-04,21,5,1001,6,9,0.26,150.66,20,1,36,313,35,333,0,17,5
